{1157, 192, 79, 60, 0, 1}{1138, 285, 34, 43, 5, 1}{1175, 202, 69, 69, 0, 2}{1160, 309, 42, 57, 5, 2}{1196, 220, 93, 81, 0, 3}{1180, 324, 51, 49, 5, 3}{1230, 233, 107, 92, 0, 4}{1227, 392, 55, 51, 5, 4}{1278, 251, 132, 106, 0, 5}{1255, 414, 64, 61, 5, 5}{1339, 300, 141, 126, 0, 6}{1278, 447, 103, 87, 5, 6}{1427, 351, 184, 196, 0, 7}{1332, 550, 121, 126, 5, 7}{1610, 457, 245, 224, 0, 8}
{1157, 192, 79, 60, 0, 1}{1138, 285, 34, 43, 5, 1}{1175, 202, 69, 69, 0, 2}{1160, 309, 42, 57, 5, 2}{1195, 219, 93, 81, 0, 3}{1180, 324, 51, 49, 5, 3}{1230, 232, 107, 92, 0, 4}{1227, 392, 55, 51, 5, 4}{1278, 251, 132, 106, 0, 5}{1255, 414, 64, 61, 5, 5}{1339, 299, 141, 126, 0, 6}{1279, 446, 103, 87, 5, 6}{1427, 351, 184, 196, 0, 7}{1332, 549, 121, 126, 5, 7}{1610, 458, 245, 224, 0, 8}
{1157, 192, 79, 60, 0, 1}{1138, 285, 34, 43, 5, 1}{1175, 202, 69, 69, 0, 2}{1160, 309, 42, 57, 5, 2}{1196, 220, 93, 81, 0, 3}{1180, 324, 51, 49, 5, 3}{1230, 233, 107, 92, 0, 4}{1227, 392, 55, 51, 5, 4}{1278, 251, 132, 106, 0, 5}{1255, 414, 64, 61, 5, 5}{1339, 300, 141, 126, 0, 6}{1278, 447, 103, 87, 5, 6}{1427, 351, 184, 196, 0, 7}{1332, 550, 121, 126, 5, 7}{1610, 457, 245, 224, 0, 8}
{1157, 192, 79, 60, 0, 1}{1138, 285, 34, 43, 5, 1}{1175, 202, 69, 69, 0, 2}{1160, 309, 42, 57, 5, 2}{1195, 219, 93, 81, 0, 3}{1180, 324, 51, 49, 5, 3}{1230, 232, 107, 92, 0, 4}{1227, 392, 55, 51, 5, 4}{1278, 251, 132, 106, 0, 5}{1255, 414, 64, 61, 5, 5}{1339, 299, 141, 126, 0, 6}{1279, 446, 103, 87, 5, 6}{1427, 351, 184, 196, 0, 7}{1332, 549, 121, 126, 5, 7}{1610, 458, 245, 224, 0, 8}
{1157, 192, 79, 60, 0, 1}{1138, 285, 34, 43, 5, 1}{1175, 202, 69, 69, 0, 2}{1160, 309, 42, 57, 5, 2}{1196, 220, 93, 81, 0, 3}{1180, 324, 51, 49, 5, 3}{1230, 233, 107, 92, 0, 4}{1227, 392, 55, 51, 5, 4}{1278, 251, 132, 106, 0, 5}{1255, 413, 64, 61, 5, 5}{1339, 300, 141, 126, 0, 6}{1278, 447, 103, 87, 5, 6}{1427, 351, 184, 196, 0, 7}{1332, 550, 121, 126, 5, 7}{1610, 457, 245, 224, 0, 8}
{1157, 192, 79, 60, 0, 1}{1138, 285, 34, 43, 5, 1}{1175, 202, 69, 69, 0, 2}{1160, 309, 42, 57, 5, 2}{1195, 219, 93, 81, 0, 3}{1180, 324, 51, 49, 5, 3}{1230, 232, 107, 92, 0, 4}{1227, 392, 55, 51, 5, 4}{1278, 251, 132, 106, 0, 5}{1255, 413, 64, 61, 5, 5}{1339, 299, 141, 126, 0, 6}{1279, 446, 103, 87, 5, 6}{1427, 351, 184, 196, 0, 7}{1332, 549, 121, 126, 5, 7}{1610, 458, 245, 224, 0, 8}
{1157, 192, 79, 60, 0, 1}{1138, 285, 34, 43, 5, 1}{1175, 202, 69, 69, 0, 2}{1160, 309, 42, 57, 5, 2}{1196, 220, 93, 81, 0, 3}{1180, 324, 51, 49, 5, 3}{1230, 233, 107, 92, 0, 4}{1227, 392, 55, 51, 5, 4}{1278, 251, 132, 106, 0, 5}{1255, 413, 64, 61, 5, 5}{1339, 300, 141, 126, 0, 6}{1278, 447, 103, 87, 5, 6}{1427, 351, 184, 196, 0, 7}{1332, 550, 121, 126, 5, 7}{1610, 457, 245, 224, 0, 8}
{1157, 192, 79, 60, 0, 1}{1138, 285, 34, 43, 5, 1}{1175, 202, 69, 69, 0, 2}{1160, 309, 42, 57, 5, 2}{1195, 219, 93, 81, 0, 3}{1180, 324, 51, 49, 5, 3}{1230, 232, 107, 92, 0, 4}{1227, 392, 55, 51, 5, 4}{1278, 251, 132, 106, 0, 5}{1255, 413, 64, 61, 5, 5}{1339, 299, 141, 126, 0, 6}{1279, 446, 103, 87, 5, 6}{1427, 351, 184, 196, 0, 7}{1332, 549, 121, 126, 5, 7}{1610, 458, 245, 224, 0, 8}
{1157, 192, 79, 60, 0, 1}{1138, 285, 34, 43, 5, 1}{1175, 202, 69, 69, 0, 2}{1160, 309, 42, 57, 5, 2}{1196, 220, 93, 81, 0, 3}{1180, 324, 51, 49, 5, 3}{1230, 233, 107, 92, 0, 4}{1227, 392, 55, 51, 5, 4}{1278, 251, 132, 106, 0, 5}{1255, 413, 64, 61, 5, 5}{1339, 300, 141, 126, 0, 6}{1278, 447, 103, 87, 5, 6}{1427, 351, 184, 196, 0, 7}{1332, 550, 121, 126, 5, 7}{1610, 457, 245, 224, 0, 8}
{1157, 192, 79, 60, 0, 1}{1138, 285, 34, 43, 5, 1}{1175, 202, 69, 69, 0, 2}{1160, 309, 42, 57, 5, 2}{1195, 219, 93, 81, 0, 3}{1180, 324, 51, 49, 5, 3}{1230, 232, 107, 92, 0, 4}{1227, 392, 55, 51, 5, 4}{1278, 251, 132, 106, 0, 5}{1255, 413, 64, 61, 5, 5}{1339, 299, 141, 126, 0, 6}{1279, 446, 103, 87, 5, 6}{1427, 351, 184, 196, 0, 7}{1332, 549, 121, 126, 5, 7}{1610, 458, 245, 224, 0, 8}
{1157, 192, 79, 60, 0, 1}{1138, 285, 34, 43, 5, 1}{1175, 202, 69, 69, 0, 2}{1160, 309, 42, 57, 5, 2}{1196, 220, 93, 81, 0, 3}{1180, 324, 51, 49, 5, 3}{1230, 233, 107, 92, 0, 4}{1227, 392, 55, 51, 5, 4}{1278, 251, 132, 106, 0, 5}{1255, 413, 64, 61, 5, 5}{1339, 300, 141, 126, 0, 6}{1278, 447, 103, 87, 5, 6}{1427, 351, 184, 196, 0, 7}{1332, 550, 121, 126, 5, 7}{1610, 457, 245, 224, 0, 8}
{1157, 192, 79, 60, 0, 1}{1138, 285, 34, 43, 5, 1}{1175, 202, 69, 69, 0, 2}{1160, 309, 42, 57, 5, 2}{1195, 219, 93, 81, 0, 3}{1180, 324, 51, 49, 5, 3}{1230, 232, 107, 92, 0, 4}{1227, 392, 55, 51, 5, 4}{1278, 251, 132, 106, 0, 5}{1255, 413, 64, 61, 5, 5}{1339, 299, 141, 126, 0, 6}{1279, 446, 103, 87, 5, 6}{1427, 351, 184, 196, 0, 7}{1332, 549, 121, 126, 5, 7}{1610, 458, 245, 224, 0, 8}
{1157, 192, 79, 60, 0, 1}{1138, 285, 34, 43, 5, 1}{1175, 202, 69, 69, 0, 2}{1160, 309, 42, 57, 5, 2}{1196, 220, 93, 81, 0, 3}{1180, 324, 51, 49, 5, 3}{1230, 233, 107, 92, 0, 4}{1227, 392, 55, 51, 5, 4}{1278, 251, 132, 106, 0, 5}{1255, 413, 64, 61, 5, 5}{1339, 300, 141, 126, 0, 6}{1278, 447, 103, 87, 5, 6}{1427, 351, 184, 196, 0, 7}{1332, 550, 121, 126, 5, 7}{1610, 457, 245, 224, 0, 8}
{1157, 192, 79, 60, 0, 1}{1138, 285, 34, 43, 5, 1}{1175, 202, 69, 69, 0, 2}{1160, 309, 42, 57, 5, 2}{1195, 219, 93, 81, 0, 3}{1180, 324, 51, 49, 5, 3}{1230, 232, 107, 92, 0, 4}{1227, 392, 55, 51, 5, 4}{1278, 251, 132, 106, 0, 5}{1255, 413, 64, 61, 5, 5}{1339, 299, 141, 126, 0, 6}{1279, 446, 103, 87, 5, 6}{1427, 351, 184, 196, 0, 7}{1332, 549, 121, 126, 5, 7}{1610, 458, 245, 224, 0, 8}
{1157, 192, 79, 60, 0, 1}{1138, 285, 34, 43, 5, 1}{1175, 202, 69, 69, 0, 2}{1160, 309, 42, 57, 5, 2}{1196, 220, 93, 81, 0, 3}{1180, 324, 51, 49, 5, 3}{1230, 233, 107, 92, 0, 4}{1227, 392, 55, 51, 5, 4}{1278, 251, 132, 106, 0, 5}{1255, 413, 64, 61, 5, 5}{1339, 300, 141, 126, 0, 6}{1278, 447, 103, 87, 5, 6}{1427, 351, 184, 196, 0, 7}{1332, 550, 121, 126, 5, 7}{1610, 457, 245, 224, 0, 8}
{1157, 192, 79, 60, 0, 1}{1138, 285, 34, 43, 5, 1}{1175, 202, 69, 69, 0, 2}{1160, 309, 42, 57, 5, 2}{1195, 219, 93, 81, 0, 3}{1180, 324, 51, 49, 5, 3}{1230, 232, 107, 92, 0, 4}{1227, 392, 55, 51, 5, 4}{1278, 251, 132, 106, 0, 5}{1255, 413, 64, 61, 5, 5}{1339, 299, 141, 126, 0, 6}{1279, 446, 103, 87, 5, 6}{1427, 351, 184, 196, 0, 7}{1332, 549, 121, 126, 5, 7}{1610, 458, 245, 224, 0, 8}
{1157, 192, 79, 60, 0, 1}{1138, 285, 34, 43, 5, 1}{1175, 202, 69, 69, 0, 2}{1160, 309, 42, 57, 5, 2}{1196, 220, 93, 81, 0, 3}{1180, 324, 51, 49, 5, 3}{1230, 233, 107, 92, 0, 4}{1227, 392, 55, 51, 5, 4}{1278, 251, 132, 106, 0, 5}{1255, 413, 64, 61, 5, 5}{1339, 300, 141, 126, 0, 6}{1278, 447, 103, 87, 5, 6}{1427, 351, 184, 196, 0, 7}{1332, 550, 121, 126, 5, 7}{1610, 457, 245, 224, 0, 8}
{1157, 192, 79, 60, 0, 1}{1138, 285, 34, 43, 5, 1}{1175, 202, 69, 69, 0, 2}{1160, 309, 42, 57, 5, 2}{1195, 219, 93, 81, 0, 3}{1180, 324, 51, 49, 5, 3}{1230, 232, 107, 92, 0, 4}{1227, 392, 55, 51, 5, 4}{1278, 251, 132, 106, 0, 5}{1254, 413, 64, 61, 5, 5}{1339, 299, 141, 126, 0, 6}{1279, 446, 103, 87, 5, 6}{1427, 351, 184, 196, 0, 7}{1332, 549, 121, 126, 5, 7}{1610, 458, 245, 224, 0, 8}
{1157, 192, 79, 60, 0, 1}{1138, 285, 34, 43, 5, 1}{1175, 202, 69, 69, 0, 2}{1160, 309, 42, 57, 5, 2}{1196, 220, 93, 81, 0, 3}{1180, 324, 51, 49, 5, 3}{1230, 233, 107, 92, 0, 4}{1227, 392, 55, 51, 5, 4}{1278, 251, 132, 106, 0, 5}{1253, 413, 64, 61, 5, 5}{1339, 300, 141, 126, 0, 6}{1278, 447, 103, 87, 5, 6}{1427, 351, 184, 196, 0, 7}{1332, 550, 121, 126, 5, 7}{1610, 457, 245, 224, 0, 8}
{1157, 192, 79, 60, 0, 1}{1138, 285, 34, 43, 5, 1}{1175, 202, 69, 69, 0, 2}{1160, 309, 42, 57, 5, 2}{1195, 219, 93, 81, 0, 3}{1180, 324, 51, 49, 5, 3}{1230, 232, 107, 92, 0, 4}{1227, 392, 55, 51, 5, 4}{1278, 251, 132, 106, 0, 5}{1254, 413, 64, 61, 5, 5}{1339, 299, 141, 126, 0, 6}{1279, 446, 103, 87, 5, 6}{1427, 351, 184, 196, 0, 7}{1332, 549, 121, 126, 5, 7}{1612, 458, 245, 224, 0, 8}
{1157, 192, 79, 60, 0, 1}{1138, 285, 34, 43, 5, 1}{1175, 202, 69, 69, 0, 2}{1160, 309, 42, 57, 5, 2}{1196, 220, 93, 81, 0, 3}{1180, 324, 51, 49, 5, 3}{1230, 233, 107, 92, 0, 4}{1227, 392, 55, 51, 5, 4}{1278, 251, 132, 106, 0, 5}{1253, 413, 64, 61, 5, 5}{1337, 300, 141, 126, 0, 6}{1278, 447, 103, 87, 5, 6}{1427, 351, 184, 196, 0, 7}{1332, 550, 121, 126, 5, 7}{1612, 457, 245, 224, 0, 8}
{1157, 192, 79, 60, 0, 1}{1138, 285, 34, 43, 5, 1}{1175, 202, 69, 69, 0, 2}{1160, 309, 42, 57, 5, 2}{1195, 219, 93, 81, 0, 3}{1180, 324, 51, 49, 5, 3}{1230, 232, 107, 92, 0, 4}{1227, 392, 55, 51, 5, 4}{1278, 251, 132, 106, 0, 5}{1254, 413, 64, 61, 5, 5}{1335, 299, 141, 126, 0, 6}{1279, 446, 103, 87, 5, 6}{1427, 351, 184, 196, 0, 7}{1332, 549, 121, 126, 5, 7}{1605, 452, 248, 234, 0, 8}
{1157, 192, 79, 60, 0, 1}{1138, 285, 34, 43, 5, 1}{1174, 203, 69, 69, 0, 2}{1160, 309, 42, 57, 5, 2}{1196, 220, 93, 81, 0, 3}{1180, 324, 51, 49, 5, 3}{1228, 233, 107, 92, 0, 4}{1227, 392, 55, 51, 5, 4}{1276, 251, 132, 106, 0, 5}{1253, 412, 64, 61, 5, 5}{1333, 300, 141, 126, 0, 6}{1278, 447, 103, 87, 5, 6}{1425, 351, 184, 196, 0, 7}{1332, 550, 121, 126, 5, 7}{1592, 461, 242, 251, 0, 8}
{1143, 193, 71, 72, 0, 1}{1138, 285, 34, 43, 5, 1}{1172, 204, 69, 69, 0, 2}{1160, 309, 42, 57, 5, 2}{1193, 219, 93, 81, 0, 3}{1180, 324, 51, 49, 5, 3}{1228, 232, 107, 92, 0, 4}{1227, 392, 55, 51, 5, 4}{1274, 251, 132, 106, 0, 5}{1254, 412, 64, 61, 5, 5}{1329, 299, 141, 126, 0, 6}{1279, 446, 103, 87, 5, 6}{1423, 349, 184, 196, 0, 7}{1332, 549, 121, 126, 5, 7}{1586, 458, 247, 257, 0, 8}
{1143, 193, 71, 72, 0, 1}{1138, 285, 34, 43, 5, 1}{1170, 204, 69, 69, 0, 2}{1160, 309, 42, 57, 5, 2}{1192, 222, 93, 81, 0, 3}{1180, 324, 51, 49, 5, 3}{1226, 233, 107, 92, 0, 4}{1227, 392, 55, 51, 5, 4}{1274, 251, 132, 106, 0, 5}{1253, 412, 64, 61, 5, 5}{1323, 302, 141, 126, 0, 6}{1278, 447, 103, 87, 5, 6}{1409, 349, 183, 222, 0, 7}{1332, 550, 121, 126, 5, 7}{1568, 469, 234, 275, 0, 8}
{1140, 193, 71, 72, 0, 1}{1138, 285, 34, 43, 5, 1}{1166, 205, 69, 69, 0, 2}{1160, 309, 42, 57, 5, 2}{1187, 221, 93, 81, 0, 3}{1180, 324, 51, 49, 5, 3}{1224, 232, 107, 92, 0, 4}{1227, 392, 55, 51, 5, 4}{1272, 251, 132, 106, 0, 5}{1254, 412, 64, 61, 5, 5}{1310, 310, 135, 146, 0, 6}{1279, 446, 103, 87, 5, 6}{1405, 349, 186, 223, 0, 7}{1332, 549, 121, 126, 5, 7}{1546, 470, 224, 288, 0, 8}
{1136, 194, 71, 72, 0, 1}{1138, 285, 34, 43, 5, 1}{1163, 206, 69, 69, 0, 2}{1160, 309, 42, 57, 5, 2}{1184, 222, 93, 81, 0, 3}{1180, 324, 51, 49, 5, 3}{1220, 231, 107, 92, 0, 4}{1227, 392, 55, 51, 5, 4}{1266, 253, 132, 106, 0, 5}{1253, 412, 64, 61, 5, 5}{1289, 314, 125, 162, 0, 6}{1278, 447, 103, 87, 5, 6}{1385, 357, 177, 241, 0, 7}{1332, 550, 121, 126, 5, 7}{1518, 476, 220, 318, 0, 8}
{1131, 195, 71, 72, 0, 1}{1138, 285, 34, 43, 5, 1}{1159, 206, 69, 69, 0, 2}{1160, 309, 42, 57, 5, 2}{1177, 223, 93, 81, 0, 3}{1180, 324, 51, 49, 5, 3}{1214, 232, 107, 92, 0, 4}{1227, 392, 55, 51, 5, 4}{1252, 260, 83, 117, 0, 5}{1254, 412, 64, 61, 5, 5}{1273, 321, 101, 157, 0, 6}{1279, 446, 103, 87, 5, 6}{1368, 354, 177, 253, 0, 7}{1332, 549, 121, 126, 5, 7}{1502, 478, 202, 341, 0, 8}
{1114, 199, 40, 75, 0, 1}{1138, 285, 34, 43, 5, 1}{1154, 206, 69, 69, 0, 2}{1160, 309, 42, 57, 5, 2}{1170, 224, 93, 81, 0, 3}{1180, 324, 51, 49, 5, 3}{1204, 235, 107, 92, 0, 4}{1227, 392, 55, 51, 5, 4}{1237, 264, 75, 127, 0, 5}{1253, 412, 64, 61, 5, 5}{1263, 317, 96, 164, 0, 6}{1278, 447, 103, 87, 5, 6}{1360, 361, 167, 263, 0, 7}{1334, 550, 121, 126, 5, 7}{1461, 485, 206, 364, 0, 8}
{1101, 200, 34, 77, 0, 1}{1138, 285, 34, 43, 5, 1}{1151, 209, 44, 72, 0, 2}{1160, 309, 42, 57, 5, 2}{1159, 225, 93, 81, 0, 3}{1180, 324, 51, 49, 5, 3}{1194, 236, 107, 92, 0, 4}{1227, 391, 55, 51, 5, 4}{1229, 268, 74, 127, 0, 5}{1254, 412, 64, 61, 5, 5}{1243, 327, 88, 175, 0, 6}{1279, 446, 103, 87, 5, 6}{1339, 360, 154, 279, 0, 7}{1332, 549, 121, 126, 5, 7}{1429, 495, 185, 375, 0, 8}
{1092, 199, 34, 89, 0, 1}{1138, 285, 34, 43, 5, 1}{1141, 213, 38, 77, 0, 2}{1160, 309, 42, 57, 5, 2}{1146, 234, 51, 92, 0, 3}{1180, 324, 51, 49, 5, 3}{1180, 249, 51, 90, 0, 4}{1227, 391, 55, 51, 5, 4}{1215, 273, 79, 184, 0, 5}{1253, 412, 64, 61, 5, 5}{1227, 330, 76, 186, 0, 6}{1278, 447, 103, 87, 5, 6}{1316, 361, 155, 294, 0, 7}{1334, 550, 121, 126, 5, 7}{1392, 504, 165, 406, 0, 8}
{1088, 193, 39, 87, 0, 1}{1138, 285, 34, 43, 5, 1}{1132, 210, 47, 86, 0, 2}{1160, 309, 42, 57, 5, 2}{1146, 234, 51, 92, 0, 3}{1180, 324, 51, 49, 5, 3}{1158, 254, 46, 112, 0, 4}{1227, 391, 55, 51, 5, 4}{1197, 278, 78, 201, 0, 5}{1254, 412, 64, 61, 5, 5}{1203, 331, 71, 215, 0, 6}{1279, 446, 103, 87, 5, 6}{1286, 373, 140, 313, 0, 7}{1334, 551, 121, 126, 5, 7}{1366, 504, 162, 416, 0, 8}
{1075, 195, 41, 131, 0, 1}{1138, 285, 34, 43, 5, 1}{1112, 216, 44, 138, 0, 2}{1160, 309, 42, 57, 5, 2}{1129, 239, 42, 117, 0, 3}{1180, 324, 51, 49, 5, 3}{1146, 257, 43, 121, 0, 4}{1227, 391, 55, 51, 5, 4}{1186, 278, 78, 207, 0, 5}{1253, 412, 64, 61, 5, 5}{1177, 337, 61, 251, 0, 6}{1278, 447, 103, 87, 5, 6}{1271, 376, 143, 313, 0, 7}{1334, 552, 121, 126, 5, 7}{1318, 494, 186, 435, 0, 8}
{1068, 196, 38, 136, 1, 1}{1138, 293, 31, 56, 5, 1}{1109, 216, 47, 134, 0, 2}{1160, 309, 42, 57, 5, 2}{1120, 237, 46, 150, 0, 3}{1183, 324, 41, 47, 5, 3}{1138, 263, 45, 177, 0, 4}{0, 0, 0, 0, 5, 4}{1174, 278, 71, 216, 0, 5}{1254, 412, 64, 61, 5, 5}{1148, 335, 68, 260, 0, 6}{1277, 444, 103, 87, 5, 6}{1236, 374, 148, 343, 1, 7}{1334, 551, 121, 126, 5, 7}{1284, 478, 193, 425, 1, 8}
{1054, 199, 35, 132, 1, 1}{1138, 293, 31, 56, 5, 1}{1097, 216, 45, 140, 0, 2}{1160, 309, 42, 57, 5, 2}{1106, 246, 38, 164, 0, 3}{1183, 324, 41, 47, 5, 3}{1114, 261, 53, 173, 0, 4}{0, 0, 0, 0, 5, 4}{1160, 274, 77, 221, 0, 5}{1253, 412, 64, 61, 5, 5}{1112, 323, 102, 289, 0, 6}{1278, 445, 103, 87, 5, 6}{1222, 374, 146, 340, 1, 7}{1334, 552, 121, 126, 5, 7}{1259, 483, 158, 410, 1, 8}
{1051, 198, 46, 126, 1, 1}{0, 0, 0, 0, 5, 1}{1085, 225, 42, 159, 1, 2}{1160, 309, 42, 57, 5, 2}{1094, 243, 42, 162, 0, 3}{1183, 324, 41, 47, 5, 3}{1098, 273, 36, 145, 0, 4}{0, 0, 0, 0, 5, 4}{1138, 271, 92, 214, 0, 5}{1246, 424, 51, 69, 5, 5}{1085, 320, 117, 285, 0, 6}{1279, 444, 103, 87, 5, 6}{1196, 383, 133, 343, 1, 7}{1334, 551, 121, 126, 5, 7}{1214, 461, 180, 407, 1, 8}
{1045, 199, 43, 122, 1, 1}{0, 0, 0, 0, 5, 1}{1075, 220, 46, 157, 1, 2}{1161, 311, 40, 51, 5, 2}{1088, 240, 47, 159, 0, 3}{1183, 324, 41, 47, 5, 3}{1083, 277, 40, 189, 0, 4}{0, 0, 0, 0, 5, 4}{1129, 259, 116, 206, 0, 5}{1246, 424, 51, 69, 5, 5}{1054, 328, 112, 296, 1, 6}{1278, 445, 103, 87, 5, 6}{1170, 386, 123, 340, 1, 7}{1334, 550, 121, 126, 5, 7}{1174, 461, 205, 413, 1, 8}
{1034, 199, 51, 127, 1, 1}{0, 0, 0, 0, 5, 1}{1069, 215, 62, 143, 1, 2}{1161, 311, 40, 51, 5, 2}{1072, 234, 81, 161, 1, 3}{1183, 324, 41, 47, 5, 3}{1074, 236, 122, 161, 1, 4}{0, 0, 0, 0, 5, 4}{1112, 237, 135, 203, 1, 5}{1246, 425, 51, 69, 5, 5}{1035, 335, 115, 291, 1, 6}{1279, 446, 103, 87, 5, 6}{1154, 386, 120, 326, 1, 7}{1334, 547, 121, 126, 5, 7}{1119, 480, 206, 425, 1, 8}
