{1119, 206, 33, 95, 0, 1}{1150, 292, 35, 56, 5, 1}{1146, 218, 37, 101, 0, 2}{1188, 287, 59, 61, 5, 2}{1182, 234, 30, 91, 0, 3}{1198, 334, 48, 51, 5, 3}{1172, 258, 50, 111, 0, 4}{1215, 358, 53, 60, 5, 4}{1233, 289, 62, 119, 0, 5}{1263, 400, 78, 66, 5, 5}{1262, 320, 105, 223, 0, 6}{1282, 459, 85, 99, 5, 6}{1323, 413, 102, 274, 0, 7}{1371, 544, 133, 123, 5, 7}{1458, 511, 165, 365, 0, 8}{1559, 742, 188, 135, 5, 8}
{1116, 209, 30, 90, 0, 1}{1150, 292, 35, 56, 5, 1}{1132, 221, 37, 91, 0, 2}{1188, 287, 59, 61, 5, 2}{1169, 236, 34, 102, 0, 3}{1198, 334, 48, 51, 5, 3}{1156, 257, 47, 133, 0, 4}{1215, 358, 53, 60, 5, 4}{1196, 289, 53, 154, 0, 5}{1263, 399, 78, 66, 5, 5}{1235, 325, 99, 253, 0, 6}{1287, 462, 85, 99, 5, 6}{1304, 415, 103, 275, 0, 7}{1374, 547, 133, 123, 5, 7}{1398, 523, 147, 416, 0, 8}{1558, 742, 188, 135, 5, 8}
{1100, 208, 25, 94, 0, 1}{1150, 292, 35, 56, 5, 1}{1117, 224, 41, 146, 0, 2}{1188, 287, 59, 61, 5, 2}{1156, 240, 28, 109, 0, 3}{1198, 334, 48, 51, 5, 3}{1140, 258, 41, 149, 0, 4}{1215, 358, 53, 60, 5, 4}{1167, 288, 57, 172, 0, 5}{1263, 399, 78, 66, 5, 5}{1209, 320, 101, 260, 0, 6}{1282, 463, 85, 99, 5, 6}{1273, 429, 99, 292, 0, 7}{1373, 546, 133, 123, 5, 7}{1376, 515, 155, 422, 0, 8}{1559, 742, 188, 135, 5, 8}
{1093, 206, 35, 100, 0, 1}{1153, 289, 38, 41, 5, 1}{1095, 227, 29, 157, 0, 2}{1196, 286, 43, 50, 5, 2}{1151, 244, 40, 133, 0, 3}{1201, 340, 30, 43, 5, 3}{1129, 265, 45, 154, 1, 4}{1215, 358, 53, 60, 5, 4}{1129, 288, 57, 248, 0, 5}{1263, 399, 78, 66, 5, 5}{1185, 322, 100, 273, 0, 6}{1283, 462, 85, 99, 5, 6}{1231, 428, 108, 316, 0, 7}{1374, 547, 133, 123, 5, 7}{1312, 533, 140, 450, 0, 8}{1558, 742, 188, 135, 5, 8}
{1084, 213, 27, 83, 0, 1}{1153, 289, 38, 41, 5, 1}{1074, 224, 32, 177, 0, 2}{1196, 286, 43, 50, 5, 2}{1135, 243, 41, 140, 0, 3}{1201, 340, 30, 43, 5, 3}{1122, 268, 42, 159, 1, 4}{1215, 358, 53, 60, 5, 4}{1132, 307, 50, 234, 0, 5}{1263, 399, 78, 66, 5, 5}{1169, 317, 109, 268, 0, 6}{1282, 461, 85, 99, 5, 6}{1186, 412, 150, 341, 0, 7}{1375, 548, 133, 123, 5, 7}{1263, 524, 148, 478, 0, 8}{1559, 742, 188, 135, 5, 8}
{1065, 224, 13, 152, 0, 1}{1153, 289, 38, 41, 5, 1}{1085, 228, 37, 158, 0, 2}{1196, 286, 43, 50, 5, 2}{1111, 253, 28, 156, 0, 3}{0, 0, 0, 0, 5, 3}{1119, 264, 53, 159, 1, 4}{1215, 358, 53, 60, 5, 4}{1121, 305, 61, 221, 1, 5}{1263, 399, 78, 66, 5, 5}{1158, 327, 99, 259, 0, 6}{1285, 464, 85, 99, 5, 6}{1174, 410, 170, 298, 1, 7}{1376, 549, 133, 123, 5, 7}{1198, 521, 152, 515, 1, 8}{1558, 742, 188, 135, 5, 8}
{1057, 216, 37, 149, 0, 1}{1153, 289, 38, 41, 5, 1}{1076, 233, 38, 168, 0, 2}{1196, 286, 43, 50, 5, 2}{1089, 256, 42, 174, 0, 3}{0, 0, 0, 0, 5, 3}{1103, 267, 53, 154, 1, 4}{1215, 358, 53, 60, 5, 4}{1113, 308, 65, 219, 1, 5}{1263, 399, 78, 66, 5, 5}{1137, 323, 83, 266, 1, 6}{1292, 459, 80, 98, 5, 6}{1158, 403, 192, 312, 1, 7}{1377, 552, 133, 123, 5, 7}{1162, 512, 158, 517, 1, 8}{1559, 742, 188, 135, 5, 8}
{1047, 221, 41, 144, 0, 1}{1153, 289, 38, 41, 5, 1}{1069, 234, 44, 156, 1, 2}{1196, 286, 43, 50, 5, 2}{1092, 256, 44, 160, 0, 3}{0, 0, 0, 0, 5, 3}{1098, 271, 74, 157, 1, 4}{1215, 358, 53, 60, 5, 4}{1084, 307, 85, 234, 1, 5}{1262, 398, 78, 66, 5, 5}{1126, 327, 99, 261, 1, 6}{1292, 459, 80, 98, 5, 6}{1127, 416, 197, 297, 1, 7}{1376, 553, 133, 123, 5, 7}{1134, 517, 174, 502, 1, 8}{1558, 742, 188, 135, 5, 8}
{1050, 221, 40, 141, 1, 1}{1153, 289, 38, 41, 5, 1}{1068, 239, 36, 147, 1, 2}{1196, 286, 43, 50, 5, 2}{1081, 258, 54, 157, 0, 3}{0, 0, 0, 0, 5, 3}{1090, 277, 79, 149, 1, 4}{1215, 358, 53, 60, 5, 4}{1066, 305, 101, 230, 1, 5}{1262, 398, 78, 66, 5, 5}{1119, 336, 107, 250, 1, 6}{1292, 461, 80, 98, 5, 6}{1105, 437, 198, 290, 1, 7}{1377, 552, 133, 123, 5, 7}{1105, 523, 192, 516, 1, 8}{1559, 740, 188, 135, 5, 8}
{1045, 227, 45, 143, 1, 1}{1159, 284, 42, 39, 5, 1}{1044, 239, 51, 155, 1, 2}{1196, 286, 43, 50, 5, 2}{1065, 255, 68, 170, 1, 3}{0, 0, 0, 0, 5, 3}{1069, 280, 89, 164, 1, 4}{1215, 358, 53, 60, 5, 4}{1066, 317, 99, 226, 1, 5}{1262, 398, 78, 66, 5, 5}{1106, 330, 120, 234, 1, 6}{1294, 463, 80, 98, 5, 6}{1082, 458, 187, 294, 1, 7}{1374, 547, 133, 123, 5, 7}{1084, 539, 210, 503, 1, 8}{1558, 740, 188, 135, 5, 8}
{1042, 233, 53, 132, 1, 1}{1159, 284, 42, 39, 5, 1}{1036, 237, 59, 152, 1, 2}{1196, 286, 43, 50, 5, 2}{1060, 262, 71, 157, 1, 3}{0, 0, 0, 0, 5, 3}{1047, 285, 91, 172, 1, 4}{1214, 365, 46, 53, 5, 4}{1045, 327, 107, 239, 1, 5}{1262, 398, 78, 66, 5, 5}{1093, 341, 119, 238, 1, 6}{1296, 463, 80, 98, 5, 6}{1053, 480, 173, 297, 1, 7}{1373, 546, 133, 123, 5, 7}{1057, 551, 234, 487, 1, 8}{1559, 738, 188, 135, 5, 8}
{1042, 234, 49, 116, 1, 1}{1159, 285, 42, 39, 5, 1}{1031, 237, 72, 155, 1, 2}{1196, 292, 54, 47, 5, 2}{1053, 264, 73, 148, 1, 3}{0, 0, 0, 0, 5, 3}{1044, 289, 92, 165, 1, 4}{1214, 365, 46, 53, 5, 4}{1031, 339, 113, 237, 1, 5}{1262, 398, 78, 66, 5, 5}{1079, 347, 130, 242, 1, 6}{1294, 463, 80, 98, 5, 6}{1028, 489, 172, 301, 1, 7}{1372, 547, 133, 123, 5, 7}{1034, 561, 254, 468, 1, 8}{1558, 738, 188, 135, 5, 8}
{1023, 240, 62, 135, 1, 1}{1159, 284, 42, 39, 5, 1}{1021, 243, 77, 145, 1, 2}{1196, 292, 54, 47, 5, 2}{1037, 268, 83, 154, 1, 3}{1201, 340, 30, 35, 5, 3}{1026, 286, 114, 165, 1, 4}{1215, 365, 54, 50, 5, 4}{1024, 342, 107, 214, 1, 5}{1261, 397, 78, 66, 5, 5}{1073, 361, 116, 221, 1, 6}{1296, 463, 80, 98, 5, 6}{1005, 521, 146, 295, 1, 7}{1373, 548, 133, 123, 5, 7}{1018, 582, 252, 438, 1, 8}{1559, 738, 188, 135, 5, 8}
{1015, 237, 69, 127, 1, 1}{1159, 284, 42, 39, 5, 1}{1010, 243, 93, 152, 1, 2}{1196, 292, 54, 47, 5, 2}{1026, 271, 89, 152, 1, 3}{1201, 340, 30, 35, 5, 3}{1016, 294, 106, 164, 1, 4}{1215, 365, 54, 50, 5, 4}{1010, 357, 101, 233, 1, 5}{1261, 397, 78, 66, 5, 5}{1042, 369, 137, 241, 1, 6}{1294, 461, 80, 98, 5, 6}{978, 548, 128, 316, 1, 7}{1372, 547, 133, 123, 5, 7}{986, 588, 260, 444, 1, 8}{1575, 780, 147, 115, 5, 8}
{1013, 239, 69, 117, 1, 1}{1159, 284, 42, 39, 5, 1}{1012, 252, 79, 138, 1, 2}{1196, 292, 54, 47, 5, 2}{1031, 267, 94, 139, 1, 3}{1201, 340, 30, 35, 5, 3}{1015, 302, 99, 149, 1, 4}{1223, 349, 70, 57, 5, 4}{994, 356, 107, 209, 1, 5}{1261, 397, 78, 66, 5, 5}{1029, 378, 140, 234, 1, 6}{1296, 463, 80, 98, 5, 6}{955, 562, 123, 315, 1, 7}{1373, 546, 133, 123, 5, 7}{944, 611, 239, 432, 1, 8}{1575, 780, 147, 115, 5, 8}
{1015, 247, 61, 99, 1, 1}{1159, 284, 42, 39, 5, 1}{1010, 256, 78, 125, 1, 2}{1196, 292, 54, 47, 5, 2}{1028, 274, 88, 128, 1, 3}{1198, 339, 40, 48, 5, 3}{1010, 308, 98, 141, 1, 4}{1223, 349, 70, 57, 5, 4}{978, 370, 93, 236, 1, 5}{1261, 397, 78, 66, 5, 5}{1004, 388, 140, 243, 1, 6}{1294, 461, 80, 98, 5, 6}{931, 583, 105, 318, 1, 7}{1372, 547, 133, 123, 5, 7}{914, 633, 223, 444, 1, 8}{1574, 779, 147, 115, 5, 8}
{1015, 252, 56, 86, 1, 1}{1159, 284, 42, 39, 5, 1}{1023, 258, 73, 98, 1, 2}{1196, 292, 54, 47, 5, 2}{1015, 284, 83, 133, 1, 3}{1198, 339, 40, 48, 5, 3}{1008, 316, 91, 126, 1, 4}{1223, 349, 70, 57, 5, 4}{964, 376, 89, 237, 1, 5}{1261, 397, 78, 66, 5, 5}{1004, 404, 119, 221, 1, 6}{1296, 463, 80, 98, 5, 6}{909, 599, 93, 316, 1, 7}{1373, 548, 133, 123, 5, 7}{893, 655, 215, 422, 1, 8}{1575, 778, 147, 115, 5, 8}
{1018, 255, 56, 83, 1, 1}{1159, 284, 42, 39, 5, 1}{1026, 268, 66, 87, 1, 2}{1196, 292, 54, 47, 5, 2}{1018, 292, 78, 117, 1, 3}{1198, 339, 40, 48, 5, 3}{1002, 320, 87, 122, 1, 4}{1223, 349, 70, 57, 5, 4}{946, 388, 83, 224, 1, 5}{1261, 397, 78, 66, 5, 5}{970, 403, 133, 237, 1, 6}{1294, 461, 80, 98, 5, 6}{888, 627, 70, 260, 3, 7}{1372, 547, 133, 123, 5, 7}{856, 673, 209, 435, 1, 8}{1574, 779, 147, 115, 5, 8}
{1023, 258, 56, 62, 1, 1}{1159, 284, 42, 39, 5, 1}{1013, 275, 62, 87, 1, 2}{1196, 292, 54, 47, 5, 2}{1016, 296, 71, 93, 1, 3}{1198, 339, 40, 48, 5, 3}{952, 332, 86, 156, 1, 4}{1217, 354, 54, 56, 5, 4}{931, 398, 73, 214, 1, 5}{1261, 397, 78, 66, 5, 5}{951, 406, 134, 240, 1, 6}{1296, 463, 80, 98, 5, 6}{866, 638, 62, 243, 3, 7}{1373, 548, 133, 123, 5, 7}{824, 695, 185, 428, 1, 8}{1575, 778, 147, 115, 5, 8}
{1029, 267, 45, 40, 1, 1}{1159, 284, 42, 39, 5, 1}{1015, 280, 53, 80, 1, 2}{1196, 292, 54, 47, 5, 2}{1018, 312, 61, 83, 1, 3}{1198, 339, 40, 48, 5, 3}{947, 341, 75, 154, 1, 4}{1217, 354, 54, 56, 5, 4}{914, 403, 69, 226, 1, 5}{1261, 397, 78, 66, 5, 5}{935, 416, 127, 243, 1, 6}{1294, 461, 80, 98, 5, 6}{848, 638, 60, 257, 3, 7}{1372, 547, 133, 123, 5, 7}{798, 731, 161, 440, 1, 8}{1574, 779, 147, 115, 5, 8}
{1000, 278, 34, 61, 1, 1}{1159, 284, 42, 39, 5, 1}{1004, 290, 44, 80, 1, 2}{1196, 292, 54, 47, 5, 2}{1012, 318, 56, 77, 1, 3}{1197, 339, 40, 48, 5, 3}{925, 357, 58, 167, 1, 4}{1217, 354, 54, 56, 5, 4}{891, 424, 51, 235, 1, 5}{1260, 396, 78, 66, 5, 5}{911, 429, 116, 234, 1, 6}{1296, 463, 80, 98, 5, 6}{837, 638, 72, 277, 3, 7}{1373, 548, 133, 123, 5, 7}{758, 763, 136, 461, 1, 8}{1575, 778, 147, 115, 5, 8}
{991, 292, 32, 62, 3, 1}{1159, 284, 42, 39, 5, 1}{1015, 303, 30, 61, 1, 2}{1196, 292, 54, 47, 5, 2}{1015, 326, 45, 72, 1, 3}{1197, 339, 40, 48, 5, 3}{923, 372, 47, 161, 1, 4}{1217, 354, 54, 56, 5, 4}{883, 434, 46, 190, 3, 5}{1260, 396, 78, 66, 5, 5}{888, 438, 113, 241, 1, 6}{1294, 461, 80, 98, 5, 6}{806, 655, 49, 295, 3, 7}{1372, 547, 133, 123, 5, 7}{729, 812, 92, 448, 3, 8}{1574, 779, 147, 115, 5, 8}
{984, 302, 19, 84, 3, 1}{1159, 284, 42, 39, 5, 1}{983, 318, 27, 96, 3, 2}{1196, 292, 54, 47, 5, 2}{992, 334, 43, 81, 1, 3}{1197, 339, 40, 48, 5, 3}{909, 376, 39, 160, 3, 4}{1217, 354, 54, 56, 5, 4}{856, 450, 31, 193, 3, 5}{1260, 396, 78, 66, 5, 5}{875, 446, 109, 236, 1, 6}{1296, 463, 80, 98, 5, 6}{782, 657, 55, 291, 3, 7}{1373, 548, 133, 123, 5, 7}{710, 822, 85, 441, 3, 8}{1575, 778, 147, 115, 5, 8}
{989, 295, 22, 58, 3, 1}{1159, 284, 42, 39, 5, 1}{983, 318, 24, 86, 3, 2}{1196, 292, 54, 47, 5, 2}{984, 343, 36, 69, 3, 3}{1197, 339, 40, 48, 5, 3}{891, 382, 34, 175, 3, 4}{1217, 354, 54, 56, 5, 4}{858, 446, 31, 195, 3, 5}{1260, 396, 78, 66, 5, 5}{843, 460, 101, 244, 1, 6}{1294, 461, 80, 98, 5, 6}{797, 653, 59, 269, 3, 7}{1374, 547, 133, 123, 5, 7}{665, 848, 56, 461, 3, 8}{1574, 779, 147, 115, 5, 8}
{0, 0, 0, 0, 3, 1}{1159, 284, 42, 39, 5, 1}{988, 318, 24, 75, 3, 2}{1196, 292, 54, 47, 5, 2}{972, 352, 27, 75, 3, 3}{1197, 339, 40, 48, 5, 3}{883, 390, 29, 177, 3, 4}{1217, 354, 54, 56, 5, 4}{843, 452, 23, 215, 3, 5}{1260, 396, 78, 66, 5, 5}{830, 474, 87, 243, 1, 6}{1296, 463, 80, 98, 5, 6}{793, 645, 62, 260, 3, 7}{1375, 548, 133, 123, 5, 7}{643, 856, 55, 446, 3, 8}{1576, 781, 186, 149, 5, 8}
{0, 0, 0, 0, 3, 1}{1159, 284, 42, 39, 5, 1}{983, 318, 18, 74, 3, 2}{1196, 292, 54, 47, 5, 2}{972, 352, 28, 91, 3, 3}{1197, 339, 40, 48, 5, 3}{864, 388, 33, 193, 3, 4}{1217, 354, 54, 56, 5, 4}{835, 443, 41, 206, 3, 5}{1260, 396, 78, 66, 5, 5}{811, 494, 68, 250, 1, 6}{1294, 461, 80, 98, 5, 6}{765, 660, 56, 288, 3, 7}{1374, 547, 133, 123, 5, 7}{623, 861, 62, 470, 3, 8}{1576, 781, 186, 149, 5, 8}
{0, 0, 0, 0, 3, 1}{1159, 284, 42, 39, 5, 1}{0, 0, 0, 0, 3, 2}{1196, 292, 54, 47, 5, 2}{964, 352, 28, 86, 3, 3}{1197, 339, 40, 48, 5, 3}{859, 392, 27, 191, 3, 4}{1217, 354, 54, 56, 5, 4}{805, 449, 34, 244, 3, 5}{1260, 396, 78, 66, 5, 5}{800, 503, 58, 265, 3, 6}{1296, 463, 80, 98, 5, 6}{720, 658, 51, 332, 3, 7}{1375, 548, 133, 123, 5, 7}{603, 858, 68, 465, 3, 8}{1577, 783, 186, 149, 5, 8}
{0, 0, 0, 0, 3, 1}{1159, 284, 42, 39, 5, 1}{0, 0, 0, 0, 3, 2}{1196, 292, 54, 47, 5, 2}{954, 349, 33, 82, 3, 3}{1197, 339, 40, 48, 5, 3}{862, 381, 40, 169, 3, 4}{1217, 354, 54, 56, 5, 4}{805, 449, 35, 244, 3, 5}{1260, 396, 78, 66, 5, 5}{777, 509, 53, 288, 3, 6}{1294, 461, 80, 98, 5, 6}{726, 660, 52, 323, 3, 7}{1374, 547, 133, 123, 5, 7}{574, 853, 79, 486, 3, 8}{1578, 783, 186, 149, 5, 8}
{0, 0, 0, 0, 3, 1}{1159, 284, 42, 39, 5, 1}{0, 0, 0, 0, 3, 2}{1196, 292, 54, 47, 5, 2}{951, 355, 25, 78, 3, 3}{1196, 340, 40, 48, 5, 3}{850, 395, 24, 166, 3, 4}{1217, 354, 54, 56, 5, 4}{806, 450, 31, 244, 3, 5}{1260, 396, 78, 66, 5, 5}{763, 517, 48, 274, 3, 6}{1296, 463, 80, 98, 5, 6}{702, 669, 47, 319, 3, 7}{1375, 548, 133, 123, 5, 7}{564, 850, 77, 475, 3, 8}{1577, 785, 186, 149, 5, 8}
{0, 0, 0, 0, 3, 1}{1159, 284, 42, 39, 5, 1}{0, 0, 0, 0, 3, 2}{1196, 292, 54, 47, 5, 2}{912, 355, 24, 119, 3, 3}{1196, 340, 40, 48, 5, 3}{837, 392, 33, 175, 3, 4}{1217, 354, 54, 56, 5, 4}{777, 456, 24, 247, 3, 5}{1260, 396, 78, 66, 5, 5}{741, 527, 34, 279, 3, 6}{1294, 461, 80, 98, 5, 6}{689, 676, 44, 307, 3, 7}{1374, 549, 133, 123, 5, 7}{545, 855, 72, 460, 3, 8}{1578, 787, 186, 149, 5, 8}
{0, 0, 0, 0, 3, 1}{1159, 284, 42, 39, 5, 1}{0, 0, 0, 0, 3, 2}{1196, 292, 54, 47, 5, 2}{928, 355, 25, 116, 3, 3}{1196, 340, 40, 48, 5, 3}{824, 400, 28, 180, 3, 4}{1217, 354, 54, 56, 5, 4}{782, 452, 32, 244, 3, 5}{1260, 396, 78, 66, 5, 5}{752, 530, 40, 266, 3, 6}{1296, 463, 80, 98, 5, 6}{670, 673, 40, 332, 3, 7}{1375, 548, 133, 123, 5, 7}{521, 865, 68, 460, 3, 8}{1577, 787, 186, 149, 5, 8}
{0, 0, 0, 0, 3, 1}{1159, 284, 42, 39, 5, 1}{0, 0, 0, 0, 3, 2}{1196, 292, 54, 47, 5, 2}{903, 352, 31, 110, 3, 3}{1196, 340, 40, 48, 5, 3}{822, 404, 17, 196, 3, 4}{1217, 354, 54, 56, 5, 4}{761, 449, 38, 262, 3, 5}{1260, 396, 78, 66, 5, 5}{728, 533, 31, 276, 3, 6}{1294, 461, 80, 98, 5, 6}{652, 676, 39, 332, 3, 7}{1374, 547, 133, 123, 5, 7}{514, 877, 50, 466, 3, 8}{1578, 789, 186, 149, 5, 8}
{0, 0, 0, 0, 3, 1}{1159, 284, 42, 39, 5, 1}{0, 0, 0, 0, 3, 2}{1196, 292, 54, 47, 5, 2}{898, 360, 22, 125, 3, 3}{1196, 340, 40, 48, 5, 3}{814, 406, 16, 183, 3, 4}{1217, 354, 54, 56, 5, 4}{755, 453, 30, 273, 3, 5}{1260, 396, 78, 66, 5, 5}{704, 536, 29, 284, 3, 6}{1296, 463, 80, 98, 5, 6}{640, 678, 26, 314, 3, 7}{1375, 548, 133, 123, 5, 7}{469, 873, 59, 477, 3, 8}{1577, 791, 186, 149, 5, 8}
{0, 0, 0, 0, 3, 1}{1159, 284, 42, 39, 5, 1}{0, 0, 0, 0, 3, 2}{1196, 292, 54, 47, 5, 2}{0, 0, 0, 0, 3, 3}{1196, 340, 40, 48, 5, 3}{797, 409, 16, 157, 3, 4}{1217, 354, 54, 56, 5, 4}{757, 456, 31, 261, 3, 5}{1260, 396, 78, 66, 5, 5}{696, 534, 31, 284, 3, 6}{1294, 461, 80, 98, 5, 6}{614, 689, 27, 316, 3, 7}{1374, 547, 133, 123, 5, 7}{455, 877, 65, 497, 3, 8}{1578, 791, 186, 149, 5, 8}
{0, 0, 0, 0, 3, 1}{1159, 284, 42, 39, 5, 1}{0, 0, 0, 0, 3, 2}{1196, 292, 54, 47, 5, 2}{0, 0, 0, 0, 3, 3}{1196, 340, 40, 48, 5, 3}{798, 406, 20, 161, 3, 4}{1217, 354, 54, 56, 5, 4}{728, 458, 20, 256, 3, 5}{1260, 396, 78, 66, 5, 5}{681, 537, 34, 297, 3, 6}{1296, 463, 80, 98, 5, 6}{631, 678, 42, 296, 3, 7}{1375, 546, 133, 123, 5, 7}{428, 873, 66, 447, 3, 8}{1577, 793, 186, 149, 5, 8}
{0, 0, 0, 0, 3, 1}{1159, 284, 42, 39, 5, 1}{0, 0, 0, 0, 3, 2}{1196, 292, 54, 47, 5, 2}{0, 0, 0, 0, 3, 3}{1196, 340, 40, 48, 5, 3}{793, 403, 21, 172, 3, 4}{1217, 354, 54, 56, 5, 4}{739, 466, 15, 197, 3, 5}{1260, 396, 78, 66, 5, 5}{668, 533, 31, 299, 3, 6}{1294, 461, 80, 98, 5, 6}{606, 692, 28, 287, 3, 7}{1374, 545, 133, 123, 5, 7}{426, 870, 71, 412, 3, 8}{1578, 795, 186, 149, 5, 8}
