24,-1,3079,1307,102,152,0.942852,0
24,-1,1943,996,95,111,0.928071,0
25,-1,2802,1242,101,126,0.992861,0
25,-1,3400,1404,107,151,0.992332,0
25,-1,2132,1051,96,109,0.98249,0
25,-1,2557,1170,87,120,0.981179,0
25,-1,2338,1109,83,117,0.948365,0
25,-1,1779,950,99,108,0.946617,0
25,-1,3078,1309,103,149,0.940324,0
25,-1,1942,994,96,112,0.925972,0
26,-1,3400,1403,107,148,0.993074,0
26,-1,2799,1243,101,126,0.991999,0
26,-1,2130,1051,96,109,0.98051,0
26,-1,2556,1170,88,119,0.974936,0
26,-1,2338,1109,82,116,0.962366,0
26,-1,3077,1307,104,148,0.947224,0
26,-1,1779,948,99,110,0.91854,0
26,-1,1942,992,96,112,0.914604,0
27,-1,3400,1403,107,149,0.993864,0
27,-1,2795,1243,103,125,0.993279,0
27,-1,2128,1048,97,108,0.975233,0
27,-1,2554,1171,88,117,0.975219,0
27,-1,2338,1108,81,118,0.963435,0
27,-1,3077,1310,104,145,0.944557,0
27,-1,1778,947,98,112,0.900386,0
27,-1,1943,991,94,112,0.88936,0
28,-1,3400,1402,106,150,0.993105,0
28,-1,2796,1244,103,125,0.992984,0
28,-1,2555,1171,87,117,0.973681,0
28,-1,2129,1048,96,108,0.972741,0
28,-1,2336,1108,82,119,0.964433,0
28,-1,3077,1310,104,144,0.946715,0
28,-1,1778,947,98,113,0.906886,0
28,-1,1943,992,95,112,0.889266,0
29,-1,3400,1405,106,149,0.992579,0
29,-1,2800,1243,101,126,0.991433,0
29,-1,2130,1051,96,108,0.979372,0
29,-1,2556,1170,88,118,0.976505,0
29,-1,2337,1109,82,117,0.968575,0
29,-1,3077,1309,104,146,0.950678,0
29,-1,1776,948,100,110,0.922841,0
29,-1,1944,992,95,113,0.903267,0
30,-1,3399,1406,109,151,0.991128,0
30,-1,2802,1242,102,124,0.991031,0
30,-1,2132,1050,96,110,0.982589,0
30,-1,2558,1169,87,120,0.982158,0
30,-1,1779,951,101,107,0.956869,0
30,-1,2338,1109,83,117,0.956719,0
30,-1,3079,1307,102,151,0.946402,0
30,-1,1942,994,96,113,0.923426,0
31,-1,3399,1404,109,153,0.991591,0
31,-1,2803,1242,101,125,0.991435,0
31,-1,2133,1050,95,110,0.985579,0
31,-1,2557,1169,87,120,0.983721,0
31,-1,1779,951,101,106,0.956614,0
31,-1,2337,1109,83,117,0.950165,0
31,-1,3079,1309,102,148,0.942624,0
31,-1,1943,995,95,111,0.929985,0
32,-1,2800,1242,101,126,0.992048,0
32,-1,3400,1404,107,149,0.991875,0
32,-1,2131,1051,96,109,0.980358,0
32,-1,2557,1170,88,119,0.979665,0
32,-1,2338,1110,82,115,0.960035,0
32,-1,3077,1309,104,146,0.94058,0
32,-1,1777,949,100,108,0.935582,0
32,-1,1942,993,97,113,0.927215,0
33,-1,3399,1402,109,150,0.994335,0
33,-1,2794,1243,103,123,0.993369,0
33,-1,2554,1170,88,116,0.977833,0
33,-1,2128,1049,97,108,0.975142,0
33,-1,2338,1108,81,118,0.955249,0
33,-1,3077,1309,105,146,0.938207,0
33,-1,1943,992,94,111,0.904829,0
33,-1,1777,948,99,111,0.90174,0
34,-1,3399,1401,109,150,0.994324,0
34,-1,2792,1244,105,123,0.993887,0
34,-1,2554,1171,89,115,0.977656,0
34,-1,2127,1047,97,109,0.975721,0
34,-1,3077,1310,105,145,0.940379,0
34,-1,2337,1107,80,120,0.939025,0
34,-1,1944,994,92,109,0.916314,0
34,-1,1776,948,98,111,0.899028,0
35,-1,3400,1402,107,150,0.993473,0
35,-1,2796,1243,103,124,0.991984,0
35,-1,2127,1049,98,109,0.976651,0
35,-1,2556,1170,88,117,0.975346,0
35,-1,2338,1109,81,117,0.960808,0
35,-1,3077,1309,105,146,0.935399,0
35,-1,1943,993,94,111,0.908248,0
35,-1,1776,948,100,110,0.904914,0
36,-1,3399,1405,109,149,0.992098,0
36,-1,2799,1243,102,125,0.991396,0
36,-1,2130,1050,96,109,0.978947,0
36,-1,2557,1169,88,120,0.978478,0
36,-1,2337,1108,83,119,0.959897,0
36,-1,3078,1308,103,149,0.945912,0
36,-1,1778,949,100,108,0.932343,0
36,-1,1942,993,97,113,0.923171,0
37,-1,3399,1404,109,149,0.992383,0
37,-1,2800,1242,101,125,0.991534,0
37,-1,2559,1169,87,120,0.978657,0
37,-1,2131,1049,96,110,0.977765,0
37,-1,2337,1108,83,119,0.959627,0
37,-1,3078,1308,103,149,0.941734,0
37,-1,1780,949,99,109,0.940999,0
37,-1,1941,993,98,113,0.919495,0
38,-1,3399,1403,108,148,0.993514,0
38,-1,2798,1242,101,125,0.991855,0
38,-1,2556,1169,88,119,0.977626,0
38,-1,2130,1050,96,110,0.975792,0
38,-1,2337,1108,82,118,0.967456,0
38,-1,3077,1310,105,147,0.935325,0
38,-1,1778,949,100,109,0.924165,0
38,-1,1942,992,96,112,0.915898,0
39,-1,3399,1403,108,149,0.994315,0
39,-1,2796,1243,102,125,0.992749,0
39,-1,2556,1169,88,118,0.976827,0
39,-1,2129,1049,96,110,0.975447,0
39,-1,2338,1108,81,118,0.966745,0
39,-1,3076,1309,106,147,0.942668,0
39,-1,1779,948,99,111,0.916883,0
39,-1,1942,993,96,111,0.906433,0
40,-1,3399,1404,108,147,0.993369,0
40,-1,2797,1243,102,125,0.992013,0
40,-1,2557,1169,87,119,0.975667,0
40,-1,2132,1049,95,110,0.974788,0
40,-1,2338,1109,81,117,0.963177,0
40,-1,3077,1309,105,147,0.937731,0
40,-1,1779,948,99,111,0.919464,0
40,-1,1942,992,96,112,0.900449,0
41,-1,3399,1405,108,147,0.99347,0
41,-1,2798,1243,102,125,0.993075,0
41,-1,2558,1169,87,120,0.978232,0
41,-1,2131,1049,96,110,0.975918,0
41,-1,2338,1109,82,117,0.966957,0
41,-1,1779,948,99,110,0.921664,0
41,-1,1942,993,97,113,0.915211,0
41,-1,3079,1309,103,149,0.913898,0
42,-1,2798,1243,102,125,0.993394,0
42,-1,3399,1405,109,148,0.992625,0
42,-1,2558,1170,88,119,0.976828,0
42,-1,2337,1110,84,116,0.975648,0
42,-1,2130,1049,96,110,0.974207,0
42,-1,1779,949,99,109,0.93101,0
42,-1,1942,991,97,114,0.918587,0
42,-1,3079,1309,102,148,0.912511,0
43,-1,3397,1405,109,150,0.993072,0
43,-1,2799,1243,103,124,0.992392,0
43,-1,2130,1051,97,108,0.980965,0
43,-1,2336,1113,84,112,0.976572,0
43,-1,2558,1170,87,120,0.97564,0
43,-1,3079,1311,103,146,0.939721,0
43,-1,1780,949,99,109,0.932108,0
43,-1,1942,992,96,114,0.911469,0
44,-1,3396,1404,110,153,0.996318,0
44,-1,2798,1246,104,122,0.993835,0
44,-1,2129,1052,96,104,0.98586,0
44,-1,2334,1113,84,112,0.980593,0
44,-1,2555,1171,89,118,0.977017,0
44,-1,3074,1314,106,140,0.976234,0
44,-1,1778,950,100,107,0.941719,0
44,-1,1942,993,96,113,0.933637,0
45,-1,3394,1403,115,152,0.995898,0
45,-1,2796,1246,107,122,0.994602,0
45,-1,2126,1050,98,107,0.987162,0
45,-1,3073,1311,106,142,0.985697,0
45,-1,2331,1112,90,115,0.985623,0
45,-1,2553,1173,90,117,0.979752,0
45,-1,1942,993,97,110,0.938143,0
45,-1,1784,949,97,106,0.909324,0
46,-1,3392,1401,116,144,0.996635,0
46,-1,2799,1247,109,116,0.993168,0
46,-1,2552,1168,94,118,0.989228,0
46,-1,2122,1048,101,104,0.987874,0
46,-1,2327,1109,93,118,0.9843,0
46,-1,3078,1312,102,141,0.974632,0
46,-1,1783,942,91,97,0.974019,0
46,-1,1941,993,96,110,0.923541,0
47,-1,3394,1389,111,149,0.99403,0
47,-1,1778,936,94,99,0.993829,0
47,-1,2794,1241,108,112,0.98941,0
47,-1,2551,1159,95,120,0.986546,0
47,-1,2122,1044,105,99,0.985943,0
47,-1,3076,1304,104,142,0.971949,0
47,-1,2320,1110,100,95,0.970293,0
47,-1,1938,989,101,108,0.902332,0
48,-1,1773,918,99,109,0.996157,0
48,-1,3070,1293,112,133,0.992009,0
48,-1,2318,1096,100,109,0.991011,0
48,-1,2547,1148,97,127,0.971213,0
48,-1,2115,1036,109,102,0.961948,0
48,-1,3392,1383,107,133,0.96165,0
48,-1,2785,1234,118,112,0.953629,0
48,-1,1948,983,94,96,0.802213,0
49,-1,1783,917,104,98,0.994947,0
49,-1,3069,1286,123,136,0.994262,0
49,-1,2315,1088,107,113,0.992005,0
49,-1,1945,981,103,96,0.984949,0
49,-1,3394,1376,115,144,0.98179,0
49,-1,2128,1032,102,88,0.940146,0
49,-1,2549,1148,101,107,0.936771,0
49,-1,2781,1226,129,114,0.901583,0
50,-1,3078,1287,126,135,0.993945,0
50,-1,1943,979,123,96,0.990766,0
50,-1,2316,1083,117,113,0.985829,0
50,-1,2129,1030,100,90,0.96936,0
50,-1,3405,1379,115,139,0.953879,0
50,-1,1793,921,116,93,0.944686,0
50,-1,2550,1157,126,98,0.944591,0
50,-1,2768,1225,147,112,0.82011,0
51,-1,1952,976,126,93,0.993392,0
51,-1,1796,918,124,91,0.988972,0
51,-1,3081,1287,133,133,0.986977,0
51,-1,2322,1085,128,100,0.982395,0
51,-1,2553,1150,126,98,0.969978,0
51,-1,3409,1379,131,140,0.967405,0
51,-1,2130,1026,112,92,0.951976,0
51,-1,2767,1222,158,113,0.575923,0
52,-1,2550,1147,142,99,0.988811,0
52,-1,3407,1380,147,137,0.987956,0
52,-1,1970,974,127,90,0.98504,0
52,-1,2144,1025,115,90,0.973736,0
52,-1,2333,1081,134,95,0.950652,0
52,-1,3085,1274,139,137,0.950581,0
52,-1,1822,910,110,85,0.948746,0
52,-1,2737,1231,230,89,0.511287,0
53,-1,1972,966,124,88,0.992331,0
53,-1,2545,1140,163,108,0.9923,0
53,-1,1833,897,107,102,0.979808,0
53,-1,3411,1379,151,138,0.975016,0
53,-1,2133,1022,151,85,0.964894,0
53,-1,3080,1267,169,149,0.959647,0
53,-1,2339,1074,144,85,0.907083,0
53,-1,2784,1224,167,97,0.528949,0
54,-1,3388,1386,190,153,0.98954,0
54,-1,1975,966,131,81,0.988727,0
54,-1,2542,1137,180,112,0.987261,0
54,-1,2338,1054,147,115,0.962151,0
54,-1,3100,1273,171,138,0.9446,0
54,-1,2153,1013,133,89,0.936576,0
54,-1,2779,1215,178,114,0.927572,0
54,-1,1846,900,108,97,0.927109,0
55,-1,3395,1386,189,160,0.993097,0
55,-1,2550,1131,189,129,0.960633,0
55,-1,3092,1268,182,146,0.929692,0
55,-1,1965,969,172,79,0.862747,0
55,-1,2777,1213,184,128,0.725093,0
55,-1,2134,1013,146,106,0.718554,0
55,-1,2341,1044,153,130,0.653352,1
56,-1,3397,1370,198,188,0.993715,0
56,-1,2342,1041,156,141,0.973565,1
56,-1,1976,963,152,112,0.953418,1
56,-1,2140,1001,168,127,0.951576,1
56,-1,1863,904,130,90,0.855388,0
56,-1,3109,1253,173,168,0.840255,0
56,-1,2544,1131,216,131,0.662881,1
56,-1,2790,1212,210,121,0.639138,1
57,-1,1978,957,162,121,0.982449,1
57,-1,3418,1364,198,198,0.977342,0
57,-1,2348,1034,152,155,0.970408,1
57,-1,2150,1002,171,130,0.967825,1
57,-1,2800,1196,184,164,0.953311,1
57,-1,3120,1257,177,154,0.853038,1
57,-1,2566,1129,199,138,0.806586,1
57,-1,1855,899,155,98,0.591196,0
58,-1,2154,1001,180,139,0.988136,1
58,-1,1979,953,165,136,0.968076,1
58,-1,2359,1038,165,152,0.955336,1
58,-1,3108,1237,192,202,0.949303,1
58,-1,2806,1193,192,169,0.948594,1
58,-1,3432,1348,187,251,0.842439,0
58,-1,2567,1124,205,150,0.657611,1
59,-1,2154,1004,191,139,0.980029,1
59,-1,3113,1245,199,180,0.968267,1
59,-1,1988,952,166,144,0.964158,1
59,-1,2811,1189,193,176,0.957933,1
59,-1,2360,1048,172,136,0.954323,1
59,-1,2568,1120,201,185,0.94838,1
59,-1,3430,1365,197,218,0.847657,1
60,-1,2362,1033,173,207,0.98973,1
60,-1,2153,995,186,185,0.988622,1
60,-1,2571,1132,194,169,0.981942,1
60,-1,3122,1247,178,190,0.977859,1
60,-1,1996,963,158,131,0.957561,1
60,-1,3410,1368,244,222,0.954137,1
60,-1,2817,1189,186,208,0.796984,1
60,-1,1864,894,174,106,0.784298,1
61,-1,2356,1025,188,216,0.990295,1
61,-1,2568,1130,205,178,0.985896,1
61,-1,2153,1012,184,161,0.982022,1
61,-1,3411,1362,239,246,0.954892,1
61,-1,1853,887,182,116,0.946486,1
61,-1,1989,959,175,146,0.932336,1
61,-1,3134,1256,168,200,0.907286,1
61,-1,2807,1220,201,174,0.766581,1
62,-1,2569,1130,208,185,0.991166,1
62,-1,2154,1006,193,173,0.987846,1
62,-1,2355,1034,195,203,0.98621,1
62,-1,1982,944,192,171,0.95825,1
62,-1,1854,885,183,124,0.931466,1
62,-1,3434,1375,191,222,0.778226,1
62,-1,3110,1271,185,216,0.715318,1
62,-1,2801,1251,217,138,0.659421,1
63,-1,2582,1115,202,207,0.993347,1
63,-1,2360,1058,182,177,0.990882,1
63,-1,1994,939,186,165,0.986812,1
63,-1,2167,998,182,177,0.984466,1
63,-1,1859,876,156,172,0.925101,1
63,-1,2817,1225,191,178,0.85559,1
63,-1,3093,1279,226,169,0.725752,1
63,-1,3416,1398,240,214,0.660086,1
64,-1,1998,938,184,167,0.987521,1
64,-1,2590,1122,190,197,0.986217,1
64,-1,2363,1055,181,178,0.97513,1
64,-1,2172,999,186,173,0.97467,1
64,-1,1872,878,172,143,0.956512,1
64,-1,2829,1213,182,200,0.857322,1
64,-1,3447,1388,217,224,0.829607,1
64,-1,3092,1276,247,170,0.673618,1
65,-1,2593,1123,192,196,0.992218,1
65,-1,2367,1056,183,175,0.991798,1
65,-1,2011,940,164,162,0.981072,1
65,-1,1874,875,169,142,0.979045,1
65,-1,2183,1007,178,155,0.936728,1
65,-1,3104,1301,218,163,0.879339,1
65,-1,3453,1365,195,274,0.873113,1
65,-1,2836,1272,151,133,0.541527,1
66,-1,2590,1137,196,173,0.991967,1
66,-1,2370,1051,180,179,0.989434,1
66,-1,1995,952,174,142,0.975288,1
66,-1,2171,1018,176,136,0.972801,1
66,-1,3114,1296,197,190,0.952689,1
66,-1,3440,1425,186,207,0.902232,1
66,-1,1891,872,151,148,0.878414,1
67,-1,2369,1057,182,164,0.991699,1
67,-1,2589,1152,193,151,0.9817,1
67,-1,1991,964,172,121,0.979073,1
67,-1,2170,1021,181,129,0.96843,1
67,-1,3107,1301,198,186,0.958219,1
67,-1,2821,1221,197,175,0.92182,1
67,-1,3441,1425,182,206,0.896359,1
67,-1,1879,885,159,120,0.880108,1
68,-1,2358,1066,186,151,0.98527,1
68,-1,2168,1034,181,116,0.98305,1
68,-1,1980,970,193,110,0.960999,1
68,-1,2814,1230,199,168,0.958514,1
68,-1,3099,1304,203,190,0.941454,1
68,-1,1859,886,169,117,0.941153,1
68,-1,2571,1175,220,125,0.934444,1
68,-1,3439,1443,184,202,0.863969,1
69,-1,2159,1048,184,102,0.971612,1
69,-1,2351,1079,189,135,0.953229,1
69,-1,2802,1264,196,145,0.932223,1
69,-1,3422,1453,191,205,0.930836,1
69,-1,3095,1317,208,173,0.92093,1
69,-1,1845,890,178,114,0.878272,1
69,-1,2541,1200,223,108,0.721377,1
69,-1,1970,1002,187,83,0.521279,1
70,-1,2542,1213,207,101,0.97905,1
70,-1,1972,1019,174,60,0.963112,3
70,-1,2798,1287,192,119,0.95938,1
70,-1,3409,1456,194,216,0.901905,1
70,-1,2344,1097,196,116,0.810549,1
70,-1,2132,1068,200,80,0.773296,3
70,-1,3071,1322,229,200,0.665551,1
71,-1,1960,1022,178,56,0.994376,3
71,-1,2541,1237,193,79,0.952755,3
71,-1,3385,1508,213,147,0.92758,1
71,-1,3064,1333,201,185,0.892637,1
71,-1,1845,924,134,79,0.886145,3
71,-1,2338,1105,160,134,0.870631,1
71,-1,2137,1081,171,65,0.731043,3
71,-1,2790,1311,202,97,0.661243,1
72,-1,1955,1022,186,61,0.995855,3
72,-1,3369,1557,215,100,0.988939,3
72,-1,1835,933,147,72,0.982666,3
72,-1,2326,1123,174,113,0.958132,1
72,-1,2535,1241,199,75,0.956418,3
72,-1,3055,1344,212,178,0.922206,1
72,-1,2105,1099,197,58,0.861421,3
72,-1,2780,1332,211,86,0.767328,3
73,-1,1945,1027,186,57,0.997156,3
73,-1,1834,937,139,69,0.986901,3
73,-1,3369,1570,211,88,0.93967,3
73,-1,2534,1245,208,72,0.938289,3
73,-1,2098,1099,208,58,0.900713,3
73,-1,3045,1376,220,143,0.897753,1
73,-1,2307,1144,198,92,0.85967,1
73,-1,2778,1342,191,77,0.734046,3
74,-1,1944,1025,181,60,0.99739,3
74,-1,1824,951,154,55,0.994841,3
74,-1,3031,1393,223,142,0.98285,1
74,-1,2759,1343,216,79,0.950686,3
74,-1,2098,1099,209,60,0.929909,3
74,-1,2523,1245,223,71,0.922867,3
74,-1,3362,1572,225,86,0.848784,3
74,-1,2281,1173,220,71,0.823862,3
75,-1,1934,1032,182,54,0.997252,3
75,-1,3026,1415,221,124,0.994284,1
75,-1,1814,963,159,46,0.988377,3
75,-1,3346,1580,235,92,0.976069,3
75,-1,2756,1348,215,79,0.967785,3
75,-1,2098,1098,209,65,0.957548,3
75,-1,2285,1178,197,66,0.929628,3
75,-1,2499,1256,221,68,0.791661,3
76,-1,1935,1034,187,55,0.996675,3
76,-1,3347,1583,232,97,0.992805,3
76,-1,1813,962,165,49,0.986153,3
76,-1,2103,1100,197,63,0.96939,3
76,-1,2750,1353,222,77,0.954913,3
76,-1,2280,1180,202,68,0.941665,3
76,-1,3012,1434,230,108,0.912798,3
76,-1,2497,1259,223,67,0.884287,3
77,-1,3342,1584,238,100,0.995078,3
77,-1,1930,1037,191,53,0.994018,3
77,-1,1816,962,163,51,0.991037,3
77,-1,2748,1356,222,78,0.97899,3
77,-1,2096,1103,200,61,0.961807,3
77,-1,3000,1455,235,90,0.933205,3
77,-1,2282,1184,204,66,0.899135,3
77,-1,2504,1264,199,64,0.881266,3
78,-1,3329,1588,251,103,0.999154,3
78,-1,2997,1461,236,90,0.991767,3
78,-1,1926,1042,188,49,0.986323,3
78,-1,1815,965,155,49,0.980541,3
78,-1,2092,1106,204,60,0.96973,3
78,-1,2737,1360,223,75,0.964181,3
78,-1,2272,1187,219,66,0.892116,3
78,-1,2496,1268,199,66,0.856128,3
79,-1,3334,1589,248,107,0.998625,3
79,-1,2993,1471,238,87,0.991983,3
79,-1,1811,965,158,50,0.982346,3
79,-1,2732,1365,228,73,0.981728,3
79,-1,1924,1045,180,49,0.94969,3
79,-1,2083,1113,214,59,0.937869,3
79,-1,2266,1194,230,62,0.911545,3
79,-1,2488,1269,222,71,0.861562,3
80,-1,3332,1598,251,99,0.998511,3
80,-1,2991,1474,238,89,0.988796,3
80,-1,1810,965,165,51,0.97878,3
80,-1,2261,1196,233,66,0.947619,3
80,-1,2083,1114,212,60,0.946539,3
80,-1,1920,1046,180,48,0.935952,3
80,-1,2725,1371,236,69,0.929327,3
80,-1,2485,1273,220,70,0.649318,3
81,-1,3328,1602,256,96,0.997632,3
81,-1,2988,1477,244,90,0.983393,3
81,-1,1814,968,171,49,0.956008,3
81,-1,2080,1116,211,59,0.95081,3
81,-1,1916,1048,183,47,0.918443,3
81,-1,2262,1197,233,70,0.915866,3
81,-1,2721,1382,230,67,0.827939,3
81,-1,2496,1287,161,57,0.712483,3
