16,-1,1775,951,101,107,1,-1,-1,-1
16,-1,3078,1310,103,146,1,-1,-1,-1
16,-1,1941,995,99,111,1,-1,-1,-1
17,-1,2802,1242,101,129,1,-1,-1,-1
17,-1,3400,1403,107,154,1,-1,-1,-1
17,-1,2133,1052,97,108,1,-1,-1,-1
17,-1,2557,1169,87,121,1,-1,-1,-1
17,-1,1775,951,101,107,1,-1,-1,-1
17,-1,2336,1108,82,118,1,-1,-1,-1
17,-1,3078,1311,103,146,1,-1,-1,-1
17,-1,1941,994,99,112,1,-1,-1,-1
18,-1,3398,1404,110,155,1,-1,-1,-1
18,-1,2804,1242,100,127,1,-1,-1,-1
18,-1,2134,1051,96,109,1,-1,-1,-1
18,-1,2557,1170,87,120,1,-1,-1,-1
18,-1,1777,951,101,107,1,-1,-1,-1
18,-1,2336,1109,85,117,1,-1,-1,-1
18,-1,3079,1307,102,153,1,-1,-1,-1
18,-1,1942,996,96,110,1,-1,-1,-1
19,-1,3398,1404,111,155,1,-1,-1,-1
19,-1,2804,1242,100,127,1,-1,-1,-1
19,-1,2134,1051,96,109,1,-1,-1,-1
19,-1,2557,1171,87,120,1,-1,-1,-1
19,-1,2335,1108,86,118,1,-1,-1,-1
19,-1,3079,1306,103,152,1,-1,-1,-1
19,-1,1779,951,99,107,1,-1,-1,-1
19,-1,1943,996,95,111,1,-1,-1,-1
20,-1,2801,1242,101,127,1,-1,-1,-1
20,-1,3399,1404,108,150,1,-1,-1,-1
20,-1,2132,1051,96,109,1,-1,-1,-1
20,-1,2557,1169,87,120,1,-1,-1,-1
20,-1,2337,1108,82,118,1,-1,-1,-1
20,-1,3077,1310,104,146,1,-1,-1,-1
20,-1,1776,950,100,108,1,-1,-1,-1
20,-1,1941,995,98,111,1,-1,-1,-1
21,-1,3400,1404,106,149,1,-1,-1,-1
21,-1,2796,1242,102,125,1,-1,-1,-1
21,-1,2555,1171,88,117,1,-1,-1,-1
21,-1,2130,1048,96,109,1,-1,-1,-1
21,-1,2338,1108,81,119,1,-1,-1,-1
21,-1,3076,1309,106,147,1,-1,-1,-1
21,-1,1779,948,99,111,1,-1,-1,-1
21,-1,1943,991,95,112,1,-1,-1,-1
22,-1,2797,1243,102,126,1,-1,-1,-1
22,-1,3400,1403,106,150,1,-1,-1,-1
22,-1,2556,1170,86,118,1,-1,-1,-1
22,-1,2131,1049,96,108,1,-1,-1,-1
22,-1,3078,1310,105,145,1,-1,-1,-1
22,-1,2337,1108,82,118,1,-1,-1,-1
22,-1,1778,947,99,112,1,-1,-1,-1
22,-1,1943,992,95,112,1,-1,-1,-1
23,-1,2802,1242,101,126,1,-1,-1,-1
23,-1,3400,1403,107,152,1,-1,-1,-1
23,-1,2132,1051,96,108,1,-1,-1,-1
23,-1,2557,1169,87,120,1,-1,-1,-1
23,-1,2337,1109,83,117,1,-1,-1,-1
23,-1,3078,1310,103,147,1,-1,-1,-1
23,-1,1776,950,100,109,1,-1,-1,-1
23,-1,1942,993,96,112,1,-1,-1,-1
24,-1,3399,1404,109,152,1,-1,-1,-1
24,-1,2803,1242,101,126,1,-1,-1,-1
24,-1,2133,1049,96,110,1,-1,-1,-1
24,-1,2557,1171,87,119,1,-1,-1,-1
24,-1,1779,951,99,107,1,-1,-1,-1
24,-1,2336,1109,84,117,1,-1,-1,-1
24,-1,3079,1307,102,152,1,-1,-1,-1
24,-1,1943,996,95,111,1,-1,-1,-1
25,-1,2802,1242,101,126,1,-1,-1,-1
25,-1,3400,1404,107,151,1,-1,-1,-1
25,-1,2132,1051,96,109,1,-1,-1,-1
25,-1,2557,1170,87,120,1,-1,-1,-1
25,-1,2338,1109,83,117,1,-1,-1,-1
25,-1,1779,950,99,108,1,-1,-1,-1
25,-1,3078,1309,103,149,1,-1,-1,-1
25,-1,1942,994,96,112,1,-1,-1,-1
26,-1,3400,1403,107,148,1,-1,-1,-1
26,-1,2799,1243,101,126,1,-1,-1,-1
26,-1,2130,1051,96,109,1,-1,-1,-1
26,-1,2556,1170,88,119,1,-1,-1,-1
26,-1,2338,1109,82,116,1,-1,-1,-1
26,-1,3077,1307,104,148,1,-1,-1,-1
26,-1,1779,948,99,110,1,-1,-1,-1
26,-1,1942,992,96,112,1,-1,-1,-1
27,-1,3400,1403,107,149,1,-1,-1,-1
27,-1,2795,1243,103,125,1,-1,-1,-1
27,-1,2128,1048,97,108,1,-1,-1,-1
27,-1,2554,1171,88,117,1,-1,-1,-1
27,-1,2338,1108,81,118,1,-1,-1,-1
27,-1,3077,1310,104,145,1,-1,-1,-1
27,-1,1778,947,98,112,1,-1,-1,-1
27,-1,1943,991,94,112,1,-1,-1,-1
28,-1,3400,1402,106,150,1,-1,-1,-1
28,-1,2796,1244,103,125,1,-1,-1,-1
28,-1,2555,1171,87,117,1,-1,-1,-1
28,-1,2129,1048,96,108,1,-1,-1,-1
28,-1,2336,1108,82,119,1,-1,-1,-1
28,-1,3077,1310,104,144,1,-1,-1,-1
28,-1,1778,947,98,113,1,-1,-1,-1
28,-1,1943,992,95,112,1,-1,-1,-1
29,-1,3400,1405,106,149,1,-1,-1,-1
29,-1,2800,1243,101,126,1,-1,-1,-1
29,-1,2130,1051,96,108,1,-1,-1,-1
29,-1,2556,1170,88,118,1,-1,-1,-1
29,-1,2337,1109,82,117,1,-1,-1,-1
29,-1,3077,1309,104,146,1,-1,-1,-1
29,-1,1776,948,100,110,1,-1,-1,-1
29,-1,1944,992,95,113,1,-1,-1,-1
30,-1,3399,1406,109,151,1,-1,-1,-1
30,-1,2802,1242,102,124,1,-1,-1,-1
30,-1,2132,1050,96,110,1,-1,-1,-1
30,-1,2558,1169,87,120,1,-1,-1,-1
30,-1,1779,951,101,107,1,-1,-1,-1
30,-1,2338,1109,83,117,1,-1,-1,-1
30,-1,3079,1307,102,151,1,-1,-1,-1
30,-1,1942,994,96,113,1,-1,-1,-1
31,-1,3399,1404,109,153,1,-1,-1,-1
31,-1,2803,1242,101,125,1,-1,-1,-1
31,-1,2133,1050,95,110,1,-1,-1,-1
31,-1,2557,1169,87,120,1,-1,-1,-1
31,-1,1779,951,101,106,1,-1,-1,-1
31,-1,2337,1109,83,117,1,-1,-1,-1
31,-1,3079,1309,102,148,1,-1,-1,-1
31,-1,1943,995,95,111,1,-1,-1,-1
32,-1,2800,1242,101,126,1,-1,-1,-1
32,-1,3400,1404,107,149,1,-1,-1,-1
32,-1,2131,1051,96,109,1,-1,-1,-1
32,-1,2557,1170,88,119,1,-1,-1,-1
32,-1,2338,1110,82,115,1,-1,-1,-1
32,-1,3077,1309,104,146,1,-1,-1,-1
32,-1,1777,949,100,108,1,-1,-1,-1
32,-1,1942,993,97,113,1,-1,-1,-1
33,-1,3399,1402,109,150,1,-1,-1,-1
33,-1,2794,1243,103,123,1,-1,-1,-1
33,-1,2554,1170,88,116,1,-1,-1,-1
33,-1,2128,1049,97,108,1,-1,-1,-1
33,-1,2338,1108,81,118,1,-1,-1,-1
33,-1,3077,1309,105,146,1,-1,-1,-1
33,-1,1943,992,94,111,1,-1,-1,-1
33,-1,1777,948,99,111,1,-1,-1,-1
34,-1,3399,1401,109,150,1,-1,-1,-1
34,-1,2792,1244,105,123,1,-1,-1,-1
34,-1,2554,1171,89,115,1,-1,-1,-1
34,-1,2127,1047,97,109,1,-1,-1,-1
34,-1,3077,1310,105,145,1,-1,-1,-1
34,-1,2337,1107,80,120,1,-1,-1,-1
34,-1,1944,994,92,109,1,-1,-1,-1
34,-1,1776,948,98,111,1,-1,-1,-1
35,-1,3400,1402,107,150,1,-1,-1,-1
35,-1,2796,1243,103,124,1,-1,-1,-1
35,-1,2127,1049,98,109,1,-1,-1,-1
35,-1,2556,1170,88,117,1,-1,-1,-1
35,-1,2338,1109,81,117,1,-1,-1,-1
35,-1,3077,1309,105,146,1,-1,-1,-1
35,-1,1943,993,94,111,1,-1,-1,-1
35,-1,1776,948,100,110,1,-1,-1,-1
36,-1,3399,1405,109,149,1,-1,-1,-1
36,-1,2799,1243,102,125,1,-1,-1,-1
36,-1,2130,1050,96,109,1,-1,-1,-1
36,-1,2557,1169,88,120,1,-1,-1,-1
36,-1,2337,1108,83,119,1,-1,-1,-1
36,-1,3078,1308,103,149,1,-1,-1,-1
36,-1,1778,949,100,108,1,-1,-1,-1
36,-1,1942,993,97,113,1,-1,-1,-1
37,-1,3399,1404,109,149,1,-1,-1,-1
37,-1,2800,1242,101,125,1,-1,-1,-1
37,-1,2559,1169,87,120,1,-1,-1,-1
37,-1,2131,1049,96,110,1,-1,-1,-1
37,-1,2337,1108,83,119,1,-1,-1,-1
37,-1,3078,1308,103,149,1,-1,-1,-1
37,-1,1780,949,99,109,1,-1,-1,-1
37,-1,1941,993,98,113,1,-1,-1,-1
38,-1,3399,1403,108,148,1,-1,-1,-1
38,-1,2798,1242,101,125,1,-1,-1,-1
38,-1,2556,1169,88,119,1,-1,-1,-1
38,-1,2130,1050,96,110,1,-1,-1,-1
38,-1,2337,1108,82,118,1,-1,-1,-1
38,-1,3077,1310,105,147,1,-1,-1,-1
38,-1,1778,949,100,109,1,-1,-1,-1
38,-1,1942,992,96,112,1,-1,-1,-1
39,-1,3399,1403,108,149,1,-1,-1,-1
39,-1,2796,1243,102,125,1,-1,-1,-1
39,-1,2556,1169,88,118,1,-1,-1,-1
39,-1,2129,1049,96,110,1,-1,-1,-1
39,-1,2338,1108,81,118,1,-1,-1,-1
39,-1,3076,1309,106,147,1,-1,-1,-1
39,-1,1779,948,99,111,1,-1,-1,-1
39,-1,1942,993,96,111,1,-1,-1,-1
40,-1,3399,1404,108,147,1,-1,-1,-1
40,-1,2797,1243,102,125,1,-1,-1,-1
40,-1,2557,1169,87,119,1,-1,-1,-1
40,-1,2132,1049,95,110,1,-1,-1,-1
40,-1,2338,1109,81,117,1,-1,-1,-1
40,-1,3077,1309,105,147,1,-1,-1,-1
40,-1,1779,948,99,111,1,-1,-1,-1
40,-1,1942,992,96,112,1,-1,-1,-1
41,-1,3399,1405,108,147,1,-1,-1,-1
41,-1,2798,1243,102,125,1,-1,-1,-1
41,-1,2558,1169,87,120,1,-1,-1,-1
41,-1,2131,1049,96,110,1,-1,-1,-1
41,-1,2338,1109,82,117,1,-1,-1,-1
41,-1,1779,948,99,110,1,-1,-1,-1
41,-1,1942,993,97,113,1,-1,-1,-1
41,-1,3079,1309,103,149,1,-1,-1,-1
42,-1,2798,1243,102,125,1,-1,-1,-1
42,-1,3399,1405,109,148,1,-1,-1,-1
42,-1,2558,1170,88,119,1,-1,-1,-1
42,-1,2337,1110,84,116,1,-1,-1,-1
42,-1,2130,1049,96,110,1,-1,-1,-1
42,-1,1779,949,99,109,1,-1,-1,-1
42,-1,1942,991,97,114,1,-1,-1,-1
42,-1,3079,1309,102,148,1,-1,-1,-1
43,-1,3397,1405,109,150,1,-1,-1,-1
43,-1,2799,1243,103,124,1,-1,-1,-1
43,-1,2130,1051,97,108,1,-1,-1,-1
43,-1,2336,1113,84,112,1,-1,-1,-1
43,-1,2558,1170,87,120,1,-1,-1,-1
43,-1,3079,1311,103,146,1,-1,-1,-1
43,-1,1780,949,99,109,1,-1,-1,-1
43,-1,1942,992,96,114,1,-1,-1,-1
44,-1,3396,1404,110,153,1,-1,-1,-1
44,-1,2798,1246,104,122,1,-1,-1,-1
44,-1,2129,1052,96,104,1,-1,-1,-1
44,-1,2334,1113,84,112,1,-1,-1,-1
44,-1,2555,1171,89,118,1,-1,-1,-1
44,-1,3074,1314,106,140,1,-1,-1,-1
44,-1,1778,950,100,107,1,-1,-1,-1
44,-1,1942,993,96,113,1,-1,-1,-1
45,-1,3394,1403,115,152,1,-1,-1,-1
45,-1,2796,1246,107,122,1,-1,-1,-1
45,-1,2126,1050,98,107,1,-1,-1,-1
45,-1,3073,1311,106,142,1,-1,-1,-1
45,-1,2331,1112,90,115,1,-1,-1,-1
45,-1,2553,1173,90,117,1,-1,-1,-1
45,-1,1942,993,97,110,1,-1,-1,-1
45,-1,1784,949,97,106,1,-1,-1,-1
46,-1,3392,1401,116,144,1,-1,-1,-1
46,-1,2799,1247,109,116,1,-1,-1,-1
46,-1,2552,1168,94,118,1,-1,-1,-1
46,-1,2122,1048,101,104,1,-1,-1,-1
46,-1,2327,1109,93,118,1,-1,-1,-1
46,-1,3078,1312,102,141,1,-1,-1,-1
46,-1,1783,942,91,97,1,-1,-1,-1
46,-1,1941,993,96,110,1,-1,-1,-1
47,-1,3394,1389,111,149,1,-1,-1,-1
47,-1,1778,936,94,99,1,-1,-1,-1
47,-1,2794,1241,108,112,1,-1,-1,-1
47,-1,2551,1159,95,120,1,-1,-1,-1
47,-1,2122,1044,105,99,1,-1,-1,-1
47,-1,3076,1304,104,142,1,-1,-1,-1
47,-1,2320,1110,100,95,1,-1,-1,-1
47,-1,1938,989,101,108,1,-1,-1,-1
48,-1,1773,918,99,109,1,-1,-1,-1
48,-1,3070,1293,112,133,1,-1,-1,-1
48,-1,2318,1096,100,109,1,-1,-1,-1
48,-1,2547,1148,97,127,1,-1,-1,-1
48,-1,2115,1036,109,102,1,-1,-1,-1
48,-1,3392,1383,107,133,1,-1,-1,-1
48,-1,2785,1234,118,112,1,-1,-1,-1
48,-1,1948,983,94,96,1,-1,-1,-1
49,-1,1783,917,104,98,1,-1,-1,-1
49,-1,3069,1286,123,136,1,-1,-1,-1
49,-1,2315,1088,107,113,1,-1,-1,-1
49,-1,1945,981,103,96,1,-1,-1,-1
49,-1,3394,1376,115,144,1,-1,-1,-1
49,-1,2128,1032,102,88,1,-1,-1,-1
49,-1,2549,1148,101,107,1,-1,-1,-1
49,-1,2781,1226,129,114,1,-1,-1,-1
50,-1,3078,1287,126,135,1,-1,-1,-1
50,-1,1943,979,123,96,1,-1,-1,-1
50,-1,2316,1083,117,113,1,-1,-1,-1
50,-1,2129,1030,100,90,1,-1,-1,-1
50,-1,3405,1379,115,139,1,-1,-1,-1
50,-1,1793,921,116,93,1,-1,-1,-1
50,-1,2550,1157,126,98,1,-1,-1,-1
50,-1,2768,1225,147,112,1,-1,-1,-1
51,-1,1952,976,126,93,1,-1,-1,-1
51,-1,1796,918,124,91,1,-1,-1,-1
51,-1,3081,1287,133,133,1,-1,-1,-1
51,-1,2322,1085,128,100,1,-1,-1,-1
51,-1,2553,1150,126,98,1,-1,-1,-1
51,-1,3409,1379,131,140,1,-1,-1,-1
51,-1,2130,1026,112,92,1,-1,-1,-1
51,-1,2767,1222,158,113,1,-1,-1,-1
52,-1,2550,1147,142,99,1,-1,-1,-1
52,-1,3407,1380,147,137,1,-1,-1,-1
52,-1,1970,974,127,90,1,-1,-1,-1
52,-1,2144,1025,115,90,1,-1,-1,-1
52,-1,2333,1081,134,95,1,-1,-1,-1
52,-1,3085,1274,139,137,1,-1,-1,-1
52,-1,1822,910,110,85,1,-1,-1,-1
52,-1,2737,1231,230,89,1,-1,-1,-1
53,-1,1972,966,124,88,1,-1,-1,-1
53,-1,2545,1140,163,108,1,-1,-1,-1
53,-1,1833,897,107,102,1,-1,-1,-1
53,-1,3411,1379,151,138,1,-1,-1,-1
53,-1,2133,1022,151,85,1,-1,-1,-1
53,-1,3080,1267,169,149,1,-1,-1,-1
53,-1,2339,1074,144,85,1,-1,-1,-1
53,-1,2784,1224,167,97,1,-1,-1,-1
54,-1,3388,1386,190,153,1,-1,-1,-1
54,-1,1975,966,131,81,1,-1,-1,-1
54,-1,2542,1137,180,112,1,-1,-1,-1
54,-1,2338,1054,147,115,1,-1,-1,-1
54,-1,3100,1273,171,138,1,-1,-1,-1
54,-1,2153,1013,133,89,1,-1,-1,-1
54,-1,2779,1215,178,114,1,-1,-1,-1
54,-1,1846,900,108,97,1,-1,-1,-1
55,-1,3395,1386,189,160,1,-1,-1,-1
55,-1,2550,1131,189,129,1,-1,-1,-1
55,-1,3092,1268,182,146,1,-1,-1,-1
55,-1,1965,969,172,79,1,-1,-1,-1
55,-1,2777,1213,184,128,1,-1,-1,-1
55,-1,2134,1013,146,106,1,-1,-1,-1
55,-1,2341,1044,153,130,1,-1,-1,-1
56,-1,3397,1370,198,188,1,-1,-1,-1
56,-1,2342,1041,156,141,1,-1,-1,-1
56,-1,1976,963,152,112,1,-1,-1,-1
56,-1,2140,1001,168,127,1,-1,-1,-1
56,-1,1863,904,130,90,1,-1,-1,-1
56,-1,3109,1253,173,168,1,-1,-1,-1
56,-1,2544,1131,216,131,1,-1,-1,-1
56,-1,2790,1212,210,121,1,-1,-1,-1
57,-1,1978,957,162,121,1,-1,-1,-1
57,-1,3418,1364,198,198,1,-1,-1,-1
57,-1,2348,1034,152,155,1,-1,-1,-1
57,-1,2150,1002,171,130,1,-1,-1,-1
57,-1,2800,1196,184,164,1,-1,-1,-1
57,-1,3120,1257,177,154,1,-1,-1,-1
57,-1,2566,1129,199,138,1,-1,-1,-1
57,-1,1855,899,155,98,1,-1,-1,-1
58,-1,2154,1001,180,139,1,-1,-1,-1
58,-1,1979,953,165,136,1,-1,-1,-1
58,-1,2359,1038,165,152,1,-1,-1,-1
58,-1,3108,1237,192,202,1,-1,-1,-1
58,-1,2806,1193,192,169,1,-1,-1,-1
58,-1,3432,1348,187,251,1,-1,-1,-1
58,-1,2567,1124,205,150,1,-1,-1,-1
59,-1,2154,1004,191,139,1,-1,-1,-1
59,-1,3113,1245,199,180,1,-1,-1,-1
59,-1,1988,952,166,144,1,-1,-1,-1
59,-1,2811,1189,193,176,1,-1,-1,-1
59,-1,2360,1048,172,136,1,-1,-1,-1
59,-1,2568,1120,201,185,1,-1,-1,-1
59,-1,3430,1365,197,218,1,-1,-1,-1
60,-1,2362,1033,173,207,1,-1,-1,-1
60,-1,2153,995,186,185,1,-1,-1,-1
60,-1,2571,1132,194,169,1,-1,-1,-1
60,-1,3122,1247,178,190,1,-1,-1,-1
60,-1,1996,963,158,131,1,-1,-1,-1
60,-1,3410,1368,244,222,1,-1,-1,-1
60,-1,2817,1189,186,208,1,-1,-1,-1
60,-1,1864,894,174,106,1,-1,-1,-1
61,-1,2356,1025,188,216,1,-1,-1,-1
61,-1,2568,1130,205,178,1,-1,-1,-1
61,-1,2153,1012,184,161,1,-1,-1,-1
61,-1,3411,1362,239,246,1,-1,-1,-1
61,-1,1853,887,182,116,1,-1,-1,-1
61,-1,1989,959,175,146,1,-1,-1,-1
61,-1,3134,1256,168,200,1,-1,-1,-1
61,-1,2807,1220,201,174,1,-1,-1,-1
62,-1,2569,1130,208,185,1,-1,-1,-1
62,-1,2154,1006,193,173,1,-1,-1,-1
62,-1,2355,1034,195,203,1,-1,-1,-1
62,-1,1982,944,192,171,1,-1,-1,-1
62,-1,1854,885,183,124,1,-1,-1,-1
62,-1,3434,1375,191,222,1,-1,-1,-1
62,-1,3110,1271,185,216,1,-1,-1,-1
62,-1,2801,1251,217,138,1,-1,-1,-1
63,-1,2582,1115,202,207,1,-1,-1,-1
63,-1,2360,1058,182,177,1,-1,-1,-1
63,-1,1994,939,186,165,1,-1,-1,-1
63,-1,2167,998,182,177,1,-1,-1,-1
63,-1,1859,876,156,172,1,-1,-1,-1
63,-1,2817,1225,191,178,1,-1,-1,-1
63,-1,3093,1279,226,169,1,-1,-1,-1
63,-1,3416,1398,240,214,1,-1,-1,-1
64,-1,1998,938,184,167,1,-1,-1,-1
64,-1,2590,1122,190,197,1,-1,-1,-1
64,-1,2363,1055,181,178,1,-1,-1,-1
64,-1,2172,999,186,173,1,-1,-1,-1
64,-1,1872,878,172,143,1,-1,-1,-1
64,-1,2829,1213,182,200,1,-1,-1,-1
64,-1,3447,1388,217,224,1,-1,-1,-1
64,-1,3092,1276,247,170,1,-1,-1,-1
65,-1,2593,1123,192,196,1,-1,-1,-1
65,-1,2367,1056,183,175,1,-1,-1,-1
65,-1,2011,940,164,162,1,-1,-1,-1
65,-1,1874,875,169,142,1,-1,-1,-1
65,-1,2183,1007,178,155,1,-1,-1,-1
65,-1,3104,1301,218,163,1,-1,-1,-1
65,-1,3453,1365,195,274,1,-1,-1,-1
65,-1,2836,1272,151,133,1,-1,-1,-1
66,-1,2590,1137,196,173,1,-1,-1,-1
66,-1,2370,1051,180,179,1,-1,-1,-1
66,-1,1995,952,174,142,1,-1,-1,-1
66,-1,2171,1018,176,136,1,-1,-1,-1
66,-1,3114,1296,197,190,1,-1,-1,-1
66,-1,3440,1425,186,207,1,-1,-1,-1
66,-1,1891,872,151,148,1,-1,-1,-1
67,-1,2369,1057,182,164,1,-1,-1,-1
67,-1,2589,1152,193,151,1,-1,-1,-1
67,-1,1991,964,172,121,1,-1,-1,-1
67,-1,2170,1021,181,129,1,-1,-1,-1
67,-1,3107,1301,198,186,1,-1,-1,-1
67,-1,2821,1221,197,175,1,-1,-1,-1
67,-1,3441,1425,182,206,1,-1,-1,-1
67,-1,1879,885,159,120,1,-1,-1,-1
68,-1,2358,1066,186,151,1,-1,-1,-1
68,-1,2168,1034,181,116,1,-1,-1,-1
68,-1,1980,970,193,110,1,-1,-1,-1
68,-1,2814,1230,199,168,1,-1,-1,-1
68,-1,3099,1304,203,190,1,-1,-1,-1
68,-1,1859,886,169,117,1,-1,-1,-1
68,-1,2571,1175,220,125,1,-1,-1,-1
68,-1,3439,1443,184,202,1,-1,-1,-1
69,-1,2159,1048,184,102,1,-1,-1,-1
69,-1,2351,1079,189,135,1,-1,-1,-1
69,-1,2802,1264,196,145,1,-1,-1,-1
