{602, 228, 29, 104, 4, 4}{693, 257, 38, 108, 4, 5}{771, 291, 41, 137, 4, 6}{910, 335, 43, 132, 4, 7}{1086, 359, 71, 127, 4, 8}
{605, 225, 31, 91, 4, 4}{688, 253, 38, 122, 4, 5}{771, 291, 41, 137, 4, 6}{910, 335, 43, 132, 4, 7}{1079, 358, 71, 127, 4, 8}
{598, 223, 29, 96, 4, 4}{681, 249, 33, 121, 4, 5}{768, 289, 41, 137, 4, 6}{887, 337, 39, 151, 4, 7}{1070, 357, 71, 127, 4, 8}
{598, 220, 27, 100, 4, 4}{671, 248, 42, 113, 4, 5}{758, 275, 52, 129, 4, 6}{887, 337, 39, 151, 4, 7}{1065, 354, 71, 127, 4, 8}
{583, 215, 29, 104, 4, 4}{662, 251, 38, 126, 4, 5}{758, 275, 52, 129, 4, 6}{865, 335, 40, 157, 4, 7}{1060, 355, 71, 127, 4, 8}
{583, 215, 27, 100, 4, 4}{662, 249, 38, 126, 4, 5}{738, 277, 41, 141, 4, 6}{865, 335, 40, 157, 4, 7}{1030, 367, 53, 154, 4, 8}
{574, 213, 29, 100, 4, 4}{655, 245, 38, 123, 4, 5}{738, 277, 41, 141, 4, 6}{857, 333, 37, 130, 4, 7}{1030, 367, 53, 154, 4, 8}
{566, 211, 27, 105, 4, 4}{648, 245, 37, 127, 4, 5}{736, 275, 41, 141, 4, 6}{857, 333, 37, 130, 4, 7}{1032, 364, 53, 154, 4, 8}
{560, 210, 28, 100, 4, 4}{635, 240, 38, 122, 4, 5}{724, 277, 40, 140, 4, 6}{839, 328, 33, 146, 4, 7}{992, 367, 53, 170, 4, 8}
{562, 206, 30, 105, 4, 4}{637, 239, 37, 124, 4, 5}{724, 277, 40, 140, 4, 6}{839, 328, 33, 146, 4, 7}{992, 367, 53, 170, 4, 8}
{553, 202, 31, 101, 3, 4}{627, 240, 33, 129, 4, 5}{700, 268, 49, 158, 4, 6}{826, 323, 42, 145, 4, 7}{996, 366, 53, 170, 4, 8}
{550, 199, 31, 108, 3, 4}{622, 239, 34, 146, 4, 5}{700, 268, 49, 158, 4, 6}{826, 323, 42, 145, 4, 7}{998, 363, 53, 170, 4, 8}
{549, 200, 30, 91, 3, 4}{621, 235, 38, 127, 4, 5}{684, 266, 44, 160, 4, 6}{807, 325, 41, 151, 4, 7}{975, 363, 58, 153, 4, 8}
{545, 197, 33, 94, 3, 4}{608, 232, 40, 128, 4, 5}{684, 266, 44, 160, 4, 6}{807, 325, 41, 151, 4, 7}{975, 363, 58, 153, 4, 8}
{538, 200, 31, 94, 3, 4}{596, 233, 38, 133, 4, 5}{683, 268, 46, 144, 3, 6}{797, 317, 47, 134, 3, 7}{978, 361, 58, 153, 4, 8}
{533, 199, 29, 105, 3, 4}{599, 231, 39, 132, 4, 5}{683, 268, 46, 144, 3, 6}{774, 323, 38, 154, 3, 7}{964, 366, 53, 147, 3, 8}
{531, 191, 35, 105, 3, 4}{591, 227, 41, 131, 4, 5}{677, 266, 46, 144, 3, 6}{774, 323, 38, 154, 3, 7}{964, 366, 53, 147, 3, 8}
{530, 190, 35, 111, 3, 4}{576, 222, 43, 142, 4, 5}{672, 257, 54, 140, 3, 6}{773, 322, 38, 154, 3, 7}{958, 360, 62, 146, 3, 8}
{534, 187, 39, 103, 3, 4}{586, 229, 35, 129, 3, 5}{672, 257, 54, 140, 3, 6}{767, 312, 63, 159, 3, 7}{958, 360, 62, 146, 3, 8}
{530, 187, 34, 119, 3, 4}{580, 229, 35, 141, 3, 5}{674, 257, 54, 140, 3, 6}{767, 312, 63, 159, 3, 7}{966, 360, 62, 146, 3, 8}
{533, 184, 36, 116, 3, 4}{582, 224, 44, 149, 3, 5}{672, 257, 54, 140, 3, 6}{770, 311, 63, 159, 3, 7}{940, 367, 74, 157, 3, 8}
{534, 186, 37, 109, 3, 4}{587, 225, 40, 138, 3, 5}{670, 261, 54, 140, 3, 6}{773, 310, 63, 159, 3, 7}{949, 367, 74, 157, 3, 8}
{534, 186, 37, 109, 3, 4}{589, 220, 48, 133, 3, 5}{668, 265, 54, 140, 3, 6}{768, 311, 63, 159, 3, 7}{962, 367, 74, 157, 3, 8}
{522, 191, 33, 128, 3, 4}{599, 218, 49, 129, 3, 5}{662, 267, 54, 140, 3, 6}{767, 312, 63, 159, 3, 7}{975, 367, 74, 157, 3, 8}
{522, 191, 33, 128, 3, 4}{605, 217, 44, 127, 3, 5}{647, 261, 55, 143, 3, 6}{770, 317, 63, 159, 3, 7}{960, 357, 78, 153, 3, 8}
{528, 190, 33, 128, 3, 4}{605, 217, 44, 127, 3, 5}{647, 261, 55, 143, 3, 6}{745, 321, 61, 196, 3, 7}{960, 357, 78, 153, 3, 8}
{531, 184, 42, 116, 3, 4}{613, 217, 44, 127, 3, 5}{650, 262, 55, 143, 3, 6}{745, 321, 61, 196, 3, 7}{922, 364, 83, 187, 3, 8}
{531, 184, 42, 116, 3, 4}{612, 224, 42, 106, 3, 5}{657, 263, 55, 143, 3, 6}{747, 322, 61, 196, 3, 7}{922, 364, 83, 187, 3, 8}
{543, 189, 36, 122, 3, 4}{612, 224, 42, 106, 3, 5}{664, 262, 55, 143, 3, 6}{753, 323, 61, 196, 3, 7}{931, 365, 83, 187, 3, 8}
{543, 189, 36, 122, 3, 4}{611, 225, 42, 106, 3, 5}{663, 263, 55, 143, 3, 6}{757, 324, 61, 196, 3, 7}{942, 364, 83, 187, 3, 8}
{549, 186, 36, 122, 3, 4}{576, 224, 42, 146, 3, 5}{662, 262, 55, 143, 3, 6}{763, 323, 61, 196, 3, 7}{951, 365, 83, 187, 3, 8}
{543, 184, 36, 115, 3, 4}{576, 224, 42, 146, 3, 5}{665, 261, 55, 143, 3, 6}{757, 322, 75, 170, 3, 7}{919, 386, 82, 163, 3, 8}
{543, 184, 36, 115, 3, 4}{577, 224, 42, 146, 3, 5}{648, 256, 65, 155, 3, 6}{757, 322, 75, 170, 3, 7}{919, 386, 82, 163, 3, 8}
{517, 179, 42, 136, 3, 4}{567, 217, 48, 132, 3, 5}{648, 256, 65, 155, 3, 6}{757, 321, 75, 170, 3, 7}{926, 384, 82, 163, 3, 8}
{517, 179, 42, 136, 3, 4}{567, 217, 48, 132, 3, 5}{643, 255, 65, 155, 3, 6}{755, 318, 75, 170, 3, 7}{933, 380, 82, 163, 3, 8}
{520, 176, 42, 135, 3, 4}{574, 213, 48, 132, 3, 5}{640, 254, 65, 155, 3, 6}{753, 315, 75, 170, 3, 7}{903, 398, 63, 155, 3, 8}
{520, 176, 42, 135, 3, 4}{574, 213, 48, 132, 3, 5}{637, 251, 65, 155, 3, 6}{733, 320, 75, 170, 3, 7}{903, 398, 63, 155, 3, 8}
{525, 173, 42, 135, 3, 4}{581, 210, 48, 132, 3, 5}{638, 248, 65, 155, 3, 6}{727, 321, 75, 170, 3, 7}{910, 397, 63, 155, 3, 8}
{533, 167, 39, 138, 3, 4}{570, 207, 48, 132, 3, 5}{645, 245, 65, 155, 3, 6}{715, 320, 75, 170, 3, 7}{858, 374, 96, 208, 3, 8}
{533, 167, 39, 138, 3, 4}{587, 196, 52, 100, 3, 5}{624, 247, 66, 137, 3, 6}{711, 319, 75, 170, 3, 7}{858, 374, 96, 208, 3, 8}
{533, 162, 37, 145, 3, 4}{587, 196, 52, 100, 3, 5}{624, 247, 66, 137, 3, 6}{709, 318, 75, 170, 3, 7}{866, 372, 96, 208, 3, 8}
{533, 162, 37, 145, 3, 4}{586, 195, 52, 100, 3, 5}{625, 245, 66, 137, 3, 6}{709, 319, 75, 170, 3, 7}{876, 372, 96, 208, 3, 8}
{535, 160, 37, 145, 3, 4}{551, 198, 50, 150, 3, 5}{616, 245, 66, 137, 3, 6}{713, 316, 75, 170, 3, 7}{886, 372, 96, 208, 3, 8}
{528, 158, 38, 142, 3, 4}{551, 198, 50, 150, 3, 5}{603, 249, 66, 137, 3, 6}{721, 317, 75, 170, 3, 7}{896, 370, 96, 208, 3, 8}
{528, 158, 38, 142, 3, 4}{555, 196, 50, 150, 3, 5}{588, 249, 66, 137, 3, 6}{719, 318, 75, 170, 3, 7}{853, 375, 97, 194, 3, 8}
{535, 157, 38, 142, 3, 4}{559, 196, 50, 150, 3, 5}{585, 251, 66, 137, 3, 6}{721, 319, 75, 170, 3, 7}{853, 375, 97, 194, 3, 8}
{517, 156, 42, 140, 3, 4}{559, 194, 50, 150, 3, 5}{586, 251, 66, 137, 3, 6}{719, 318, 75, 170, 3, 7}{861, 376, 97, 194, 3, 8}
{517, 156, 42, 140, 3, 4}{577, 195, 50, 129, 3, 5}{587, 249, 66, 137, 3, 6}{719, 317, 75, 170, 3, 7}{871, 375, 97, 194, 3, 8}
{527, 154, 42, 140, 3, 4}{577, 195, 50, 129, 3, 5}{596, 247, 66, 137, 3, 6}{695, 313, 72, 209, 3, 7}{855, 385, 86, 166, 3, 8}
{529, 154, 37, 147, 3, 4}{578, 191, 50, 129, 3, 5}{605, 245, 66, 137, 3, 6}{695, 313, 72, 209, 3, 7}{843, 395, 94, 185, 3, 8}
{529, 154, 37, 147, 3, 4}{573, 191, 50, 129, 3, 5}{608, 243, 66, 137, 3, 6}{654, 324, 69, 234, 3, 7}{800, 404, 83, 197, 3, 8}
{537, 152, 37, 147, 3, 4}{572, 189, 50, 129, 3, 5}{607, 243, 66, 137, 3, 6}{654, 324, 69, 234, 3, 7}{800, 404, 83, 197, 3, 8}
{545, 142, 48, 123, 3, 4}{571, 187, 50, 129, 3, 5}{602, 241, 66, 137, 3, 6}{652, 323, 69, 234, 3, 7}{809, 403, 83, 197, 3, 8}
{545, 142, 48, 123, 3, 4}{564, 189, 50, 129, 3, 5}{589, 245, 66, 137, 3, 6}{646, 324, 69, 234, 3, 7}{822, 402, 83, 197, 3, 8}
{537, 148, 42, 150, 3, 4}{561, 191, 50, 129, 3, 5}{582, 245, 66, 137, 3, 6}{648, 323, 69, 234, 3, 7}{833, 403, 83, 197, 3, 8}
{537, 148, 42, 150, 3, 4}{544, 189, 50, 129, 3, 5}{575, 245, 66, 137, 3, 6}{650, 322, 69, 234, 3, 7}{802, 411, 93, 231, 3, 8}
{537, 146, 41, 132, 3, 4}{545, 189, 50, 129, 3, 5}{578, 245, 66, 137, 3, 6}{652, 323, 69, 234, 3, 7}{802, 411, 93, 231, 3, 8}
{537, 146, 41, 132, 3, 4}{550, 189, 50, 129, 3, 5}{579, 243, 66, 137, 3, 6}{656, 324, 69, 234, 3, 7}{813, 410, 93, 231, 3, 8}
{544, 145, 41, 132, 3, 4}{564, 182, 53, 173, 3, 5}{586, 241, 66, 137, 3, 6}{656, 321, 69, 234, 3, 7}{828, 411, 93, 231, 3, 8}
{558, 139, 43, 125, 3, 4}{564, 182, 53, 173, 3, 5}{593, 241, 66, 137, 3, 6}{660, 322, 69, 234, 3, 7}{812, 410, 78, 199, 3, 8}
{558, 139, 43, 125, 3, 4}{571, 181, 53, 173, 3, 5}{596, 241, 66, 137, 3, 6}{670, 321, 69, 234, 3, 7}{812, 410, 78, 199, 3, 8}
{563, 142, 44, 118, 3, 4}{578, 182, 53, 173, 3, 5}{597, 239, 66, 137, 3, 6}{653, 315, 82, 203, 3, 7}{761, 401, 113, 217, 3, 8}
{563, 142, 44, 118, 3, 4}{573, 183, 53, 173, 3, 5}{596, 237, 66, 137, 3, 6}{624, 315, 78, 228, 3, 7}{761, 401, 113, 217, 3, 8}
{567, 137, 44, 113, 3, 4}{576, 184, 53, 173, 3, 5}{570, 245, 56, 173, 3, 6}{624, 315, 78, 228, 3, 7}{729, 430, 72, 233, 3, 8}
{567, 137, 44, 113, 3, 4}{575, 181, 53, 173, 3, 5}{570, 245, 56, 173, 3, 6}{622, 315, 78, 228, 3, 7}{729, 430, 72, 233, 3, 8}
{552, 140, 47, 119, 3, 4}{582, 182, 53, 173, 3, 5}{569, 245, 56, 173, 3, 6}{610, 313, 78, 228, 3, 7}{724, 432, 72, 233, 3, 8}
{552, 140, 47, 119, 3, 4}{574, 180, 55, 160, 3, 5}{566, 245, 56, 173, 3, 6}{604, 315, 78, 228, 3, 7}{707, 434, 72, 233, 3, 8}
{558, 140, 47, 119, 3, 4}{574, 180, 55, 160, 3, 5}{561, 245, 56, 173, 3, 6}{602, 315, 78, 228, 3, 7}{694, 436, 72, 233, 3, 8}
{536, 145, 41, 140, 3, 4}{572, 179, 55, 160, 3, 5}{562, 245, 56, 173, 3, 6}{606, 317, 78, 228, 3, 7}{689, 438, 72, 233, 3, 8}
{536, 145, 41, 140, 3, 4}{574, 180, 55, 160, 3, 5}{567, 245, 56, 173, 3, 6}{610, 317, 78, 228, 3, 7}{689, 438, 72, 233, 3, 8}
{549, 144, 41, 140, 3, 4}{576, 181, 55, 160, 3, 5}{578, 245, 56, 173, 3, 6}{616, 319, 78, 228, 3, 7}{684, 438, 72, 233, 3, 8}
{554, 147, 47, 135, 3, 4}{586, 182, 55, 160, 3, 5}{565, 252, 54, 169, 3, 6}{622, 321, 78, 228, 3, 7}{673, 438, 72, 233, 3, 8}
{554, 147, 47, 135, 3, 4}{586, 191, 51, 170, 3, 5}{565, 252, 54, 169, 3, 6}{628, 323, 78, 228, 3, 7}{660, 440, 72, 233, 3, 8}
{556, 146, 47, 135, 3, 4}{586, 191, 51, 170, 3, 5}{561, 251, 62, 138, 3, 6}{609, 321, 86, 204, 3, 7}{651, 442, 72, 233, 3, 8}
{554, 147, 47, 135, 3, 4}{592, 190, 51, 170, 3, 5}{538, 256, 58, 159, 3, 6}{609, 321, 86, 204, 3, 7}{642, 446, 72, 233, 3, 8}
{558, 147, 47, 135, 3, 4}{590, 187, 51, 170, 3, 5}{538, 256, 58, 159, 3, 6}{607, 323, 86, 204, 3, 7}{627, 444, 72, 233, 3, 8}
{567, 148, 40, 141, 3, 4}{586, 186, 51, 170, 3, 5}{543, 258, 58, 159, 3, 6}{561, 342, 65, 187, 3, 7}{622, 448, 72, 233, 3, 8}
{567, 148, 40, 141, 3, 4}{590, 189, 51, 170, 3, 5}{546, 260, 58, 159, 3, 6}{561, 342, 65, 187, 3, 7}{607, 450, 72, 233, 3, 8}
{563, 152, 39, 156, 3, 4}{578, 186, 51, 170, 3, 5}{549, 258, 58, 159, 3, 6}{562, 343, 65, 187, 3, 7}{592, 448, 72, 233, 3, 8}
{563, 152, 39, 156, 3, 4}{578, 186, 51, 170, 3, 5}{548, 258, 58, 159, 3, 6}{563, 344, 65, 187, 3, 7}{633, 464, 96, 276, 3, 8}
{571, 152, 39, 156, 3, 4}{576, 187, 51, 170, 3, 5}{557, 258, 58, 159, 3, 6}{556, 343, 65, 187, 3, 7}{633, 464, 96, 276, 3, 8}
{582, 150, 45, 148, 3, 4}{576, 186, 51, 170, 3, 5}{562, 258, 58, 159, 3, 6}{556, 343, 65, 187, 3, 7}{623, 464, 96, 276, 3, 8}
{582, 150, 45, 148, 3, 4}{576, 185, 51, 170, 3, 5}{562, 258, 58, 159, 3, 6}{559, 344, 65, 187, 3, 7}{611, 464, 96, 276, 3, 8}
{588, 151, 45, 148, 3, 4}{584, 184, 51, 170, 3, 5}{549, 254, 65, 173, 3, 6}{584, 347, 72, 203, 3, 7}{593, 464, 96, 276, 3, 8}
{582, 152, 45, 148, 3, 4}{600, 185, 51, 170, 3, 5}{525, 250, 66, 174, 3, 6}{584, 347, 72, 203, 3, 7}{577, 462, 96, 276, 3, 8}
{590, 151, 45, 148, 3, 4}{604, 201, 50, 171, 3, 5}{525, 250, 66, 174, 3, 6}{583, 347, 72, 203, 3, 7}{567, 464, 96, 276, 3, 8}
{598, 152, 45, 148, 3, 4}{604, 201, 50, 171, 3, 5}{525, 250, 66, 174, 3, 6}{583, 347, 72, 203, 3, 7}{555, 464, 96, 276, 3, 8}
{596, 151, 40, 140, 3, 4}{607, 199, 50, 171, 3, 5}{525, 250, 66, 174, 3, 6}{561, 331, 79, 169, 3, 7}{543, 464, 96, 276, 3, 8}
{596, 151, 40, 140, 3, 4}{610, 199, 50, 171, 3, 5}{529, 250, 66, 174, 3, 6}{561, 331, 79, 169, 3, 7}{531, 466, 96, 276, 3, 8}
{605, 152, 40, 140, 3, 4}{613, 201, 50, 171, 3, 5}{533, 250, 66, 174, 3, 6}{510, 334, 81, 210, 3, 7}{515, 466, 96, 276, 3, 8}
{584, 150, 43, 157, 3, 4}{602, 188, 56, 123, 3, 5}{539, 250, 66, 174, 3, 6}{510, 334, 81, 210, 3, 7}{501, 466, 96, 276, 3, 8}
{584, 150, 43, 157, 3, 4}{587, 193, 55, 142, 3, 5}{545, 250, 66, 174, 3, 6}{508, 335, 81, 210, 3, 7}{485, 468, 96, 276, 3, 8}
{591, 151, 43, 157, 3, 4}{587, 193, 55, 142, 3, 5}{524, 261, 55, 166, 3, 6}{492, 334, 81, 210, 3, 7}{517, 451, 98, 304, 3, 8}
{598, 152, 43, 157, 3, 4}{581, 194, 55, 142, 3, 5}{524, 261, 55, 166, 3, 6}{482, 335, 81, 210, 3, 7}{517, 451, 98, 304, 3, 8}
{605, 155, 43, 157, 3, 4}{581, 197, 55, 142, 3, 5}{499, 259, 61, 140, 3, 6}{482, 338, 81, 210, 3, 7}{501, 455, 98, 304, 3, 8}
{586, 156, 43, 157, 3, 4}{583, 198, 55, 142, 3, 5}{499, 259, 61, 140, 3, 6}{482, 338, 81, 210, 3, 7}{485, 455, 98, 304, 3, 8}
{593, 157, 43, 157, 3, 4}{590, 211, 46, 139, 3, 5}{495, 260, 61, 140, 3, 6}{486, 337, 81, 210, 3, 7}{471, 453, 98, 304, 3, 8}
{600, 158, 43, 157, 3, 4}{590, 211, 46, 139, 3, 5}{495, 261, 61, 140, 3, 6}{494, 338, 81, 210, 3, 7}{457, 455, 98, 304, 3, 8}
{576, 163, 44, 145, 3, 4}{602, 210, 48, 127, 3, 5}{495, 262, 61, 140, 3, 6}{490, 337, 81, 210, 3, 7}{447, 455, 98, 304, 3, 8}
{576, 163, 44, 145, 3, 4}{602, 210, 48, 127, 3, 5}{499, 261, 61, 140, 3, 6}{486, 338, 81, 210, 3, 7}{435, 455, 98, 304, 3, 8}
{581, 164, 44, 145, 3, 4}{602, 211, 48, 127, 3, 5}{513, 262, 61, 140, 3, 6}{494, 339, 81, 210, 3, 7}{425, 455, 98, 304, 3, 8}
{587, 167, 44, 145, 3, 4}{605, 205, 53, 133, 3, 5}{494, 268, 62, 140, 3, 6}{494, 339, 81, 210, 3, 7}{415, 455, 98, 304, 3, 8}
{597, 169, 42, 152, 3, 4}{605, 205, 53, 133, 3, 5}{494, 268, 62, 140, 3, 6}{454, 353, 75, 233, 3, 7}{405, 455, 98, 304, 3, 8}
{597, 169, 42, 152, 3, 4}{589, 210, 50, 110, 3, 5}{502, 270, 62, 140, 3, 6}{454, 353, 75, 233, 3, 7}{403, 455, 98, 304, 3, 8}
{610, 170, 42, 152, 3, 4}{589, 210, 50, 110, 3, 5}{492, 270, 62, 140, 3, 6}{459, 352, 75, 233, 3, 7}{395, 455, 98, 304, 3, 8}
{625, 172, 46, 134, 3, 4}{600, 213, 58, 131, 3, 5}{492, 270, 62, 140, 3, 6}{460, 353, 75, 233, 3, 7}{387, 455, 98, 304, 3, 8}
{625, 172, 46, 134, 3, 4}{600, 213, 58, 131, 3, 5}{476, 268, 62, 140, 3, 6}{465, 352, 75, 233, 3, 7}{483, 461, 109, 243, 3, 8}
{631, 174, 46, 134, 3, 4}{609, 215, 58, 131, 3, 5}{474, 270, 62, 140, 3, 6}{472, 355, 75, 233, 3, 7}{483, 461, 109, 243, 3, 8}
{644, 180, 42, 118, 3, 4}{628, 219, 58, 131, 3, 5}{478, 272, 62, 140, 3, 6}{479, 356, 75, 233, 3, 7}{484, 460, 109, 243, 3, 8}
{644, 180, 42, 118, 3, 4}{638, 225, 54, 146, 3, 5}{490, 274, 62, 140, 3, 6}{484, 357, 75, 233, 3, 7}{479, 461, 109, 243, 3, 8}
{644, 180, 42, 118, 3, 4}{638, 225, 54, 146, 3, 5}{504, 276, 62, 140, 3, 6}{493, 360, 75, 233, 3, 7}{468, 460, 109, 243, 3, 8}
{653, 183, 42, 118, 3, 4}{642, 225, 54, 146, 3, 5}{518, 280, 62, 140, 3, 6}{496, 361, 75, 233, 3, 7}{463, 459, 109, 243, 3, 8}
{647, 191, 44, 139, 3, 4}{640, 225, 54, 146, 3, 5}{522, 282, 62, 140, 3, 6}{501, 362, 75, 233, 3, 7}{454, 460, 109, 243, 3, 8}
{647, 191, 44, 139, 3, 4}{669, 226, 58, 105, 3, 5}{530, 282, 62, 140, 3, 6}{504, 367, 75, 233, 3, 7}{443, 459, 109, 243, 3, 8}
{659, 194, 44, 139, 3, 4}{669, 226, 58, 105, 3, 5}{524, 284, 62, 140, 3, 6}{497, 368, 75, 233, 3, 7}{434, 458, 109, 243, 3, 8}
{659, 194, 44, 139, 3, 4}{640, 235, 53, 122, 3, 5}{516, 288, 62, 140, 3, 6}{471, 363, 84, 179, 3, 7}{427, 459, 109, 243, 3, 8}
{659, 196, 44, 139, 3, 4}{640, 235, 53, 122, 3, 5}{504, 290, 62, 140, 3, 6}{471, 363, 84, 179, 3, 7}{418, 460, 109, 243, 3, 8}
{659, 196, 44, 139, 3, 4}{642, 236, 53, 122, 3, 5}{494, 288, 62, 140, 3, 6}{474, 365, 84, 179, 3, 7}{409, 459, 109, 243, 3, 8}
{661, 198, 44, 139, 3, 4}{646, 241, 53, 122, 3, 5}{496, 292, 62, 140, 3, 6}{473, 365, 84, 179, 3, 7}{400, 458, 109, 243, 3, 8}
{658, 200, 44, 139, 3, 4}{648, 242, 53, 122, 3, 5}{500, 294, 62, 140, 3, 6}{466, 363, 84, 179, 3, 7}{399, 453, 109, 243, 3, 8}
{682, 206, 47, 104, 3, 4}{657, 248, 54, 131, 3, 5}{516, 296, 62, 140, 3, 6}{467, 365, 84, 179, 3, 7}{398, 450, 109, 243, 3, 8}
{682, 206, 47, 104, 3, 4}{657, 248, 54, 131, 3, 5}{526, 300, 62, 140, 3, 6}{467, 365, 84, 179, 3, 7}{391, 445, 109, 243, 3, 8}
{687, 209, 47, 104, 3, 4}{689, 263, 47, 122, 3, 5}{530, 302, 62, 140, 3, 6}{474, 367, 84, 179, 3, 7}{386, 450, 109, 243, 3, 8}
{687, 209, 47, 104, 3, 4}{689, 263, 47, 122, 3, 5}{534, 302, 62, 140, 3, 6}{487, 369, 84, 179, 3, 7}{379, 451, 109, 243, 3, 8}
{715, 224, 40, 106, 3, 4}{693, 264, 47, 122, 3, 5}{553, 300, 63, 114, 3, 6}{486, 367, 84, 179, 3, 7}{372, 450, 109, 243, 3, 8}
{715, 224, 40, 106, 3, 4}{695, 260, 49, 122, 3, 5}{553, 300, 63, 114, 3, 6}{489, 369, 84, 179, 3, 7}{365, 447, 109, 243, 3, 8}
{727, 227, 40, 106, 3, 4}{695, 260, 49, 122, 3, 5}{533, 302, 62, 131, 3, 6}{488, 369, 84, 179, 3, 7}{360, 446, 109, 243, 3, 8}
{735, 226, 50, 92, 3, 4}{675, 263, 54, 120, 3, 5}{533, 302, 62, 131, 3, 6}{495, 373, 84, 179, 3, 7}{355, 445, 109, 243, 3, 8}
{735, 226, 50, 92, 3, 4}{675, 263, 54, 120, 3, 5}{534, 304, 62, 131, 3, 6}{466, 367, 85, 166, 3, 7}{348, 444, 109, 243, 3, 8}
{735, 226, 50, 92, 3, 4}{675, 263, 54, 120, 3, 5}{539, 308, 62, 131, 3, 6}{466, 367, 85, 166, 3, 7}{341, 441, 109, 243, 3, 8}
{735, 228, 50, 92, 3, 4}{677, 265, 54, 120, 3, 5}{546, 310, 62, 131, 3, 6}{460, 366, 85, 166, 3, 7}{340, 438, 109, 243, 3, 8}
{735, 228, 50, 92, 3, 4}{677, 269, 54, 120, 3, 5}{561, 312, 62, 131, 3, 6}{456, 365, 85, 166, 3, 7}{343, 435, 109, 243, 3, 8}
{735, 228, 50, 92, 3, 4}{689, 271, 54, 120, 3, 5}{568, 316, 62, 131, 3, 6}{454, 366, 85, 166, 3, 7}{413, 458, 96, 184, 3, 8}
{738, 231, 50, 92, 3, 4}{715, 283, 54, 131, 3, 5}{561, 314, 63, 128, 3, 6}{458, 367, 85, 166, 3, 7}{413, 458, 96, 184, 3, 8}
{738, 231, 50, 92, 3, 4}{715, 283, 54, 131, 3, 5}{561, 314, 63, 128, 3, 6}{458, 367, 85, 166, 3, 7}{417, 460, 96, 184, 3, 8}
{738, 240, 52, 97, 3, 4}{714, 283, 54, 131, 3, 5}{536, 314, 63, 142, 3, 6}{464, 370, 85, 166, 3, 7}{395, 456, 96, 184, 3, 8}
{738, 240, 52, 97, 3, 4}{715, 283, 54, 131, 3, 5}{536, 314, 63, 142, 3, 6}{476, 373, 85, 166, 3, 7}{358, 438, 120, 184, 3, 8}
{754, 251, 43, 104, 3, 4}{724, 285, 54, 131, 3, 5}{536, 315, 63, 142, 3, 6}{484, 376, 85, 166, 3, 7}{358, 438, 120, 184, 3, 8}
{754, 251, 43, 104, 3, 4}{710, 283, 50, 104, 3, 5}{532, 314, 63, 142, 3, 6}{488, 377, 85, 166, 3, 7}{358, 436, 120, 184, 3, 8}
{755, 251, 43, 104, 3, 4}{710, 283, 50, 104, 3, 5}{532, 317, 63, 142, 3, 6}{492, 378, 85, 166, 3, 7}{346, 434, 120, 184, 3, 8}
